location,date,vaccine,total_vaccinations
Peru,2023-05-01,Sinopharm/Beijing,21295798
Peru,2023-05-02,Sinopharm/Beijing,21295984
Peru,2023-05-03,Sinopharm/Beijing,21296197
Peru,2023-05-04,Sinopharm/Beijing,21296411
Peru,2023-05-05,Sinopharm/Beijing,21296622
Peru,2023-05-06,Sinopharm/Beijing,21296802
Peru,2023-05-07,Sinopharm/Beijing,21296895
Peru,2023-05-08,Sinopharm/Beijing,21297153
Peru,2023-05-09,Sinopharm/Beijing,21297405
Peru,2023-05-10,Sinopharm/Beijing,21297684
Peru,2023-05-11,Sinopharm/Beijing,21297992
Peru,2023-05-12,Sinopharm/Beijing,21298210
Peru,2023-05-13,Sinopharm/Beijing,21298464
Peru,2023-05-14,Sinopharm/Beijing,21298525
Peru,2023-05-15,Sinopharm/Beijing,21298801
Peru,2023-05-16,Sinopharm/Beijing,21299092
Peru,2023-05-17,Sinopharm/Beijing,21299496
Peru,2023-05-18,Sinopharm/Beijing,21299915
Peru,2023-05-19,Sinopharm/Beijing,21300329
Peru,2023-05-20,Sinopharm/Beijing,21300629
Peru,2023-05-21,Sinopharm/Beijing,21300819
Peru,2023-05-22,Sinopharm/Beijing,21301167
Peru,2023-05-23,Sinopharm/Beijing,21301505
Peru,2023-05-24,Sinopharm/Beijing,21301903
Peru,2023-05-25,Sinopharm/Beijing,21302212
Peru,2023-05-26,Sinopharm/Beijing,21302547
Peru,2023-05-27,Sinopharm/Beijing,21302819
Peru,2023-05-28,Sinopharm/Beijing,21303012
Peru,2023-05-29,Sinopharm/Beijing,21303473
Peru,2023-05-30,Sinopharm/Beijing,21303845
Peru,2023-05-31,Sinopharm/Beijing,21304098
Peru,2023-06-01,Sinopharm/Beijing,21304306
Peru,2023-06-02,Sinopharm/Beijing,21304592
Peru,2023-06-03,Sinopharm/Beijing,21304893
Peru,2023-06-04,Sinopharm/Beijing,21305019
Peru,2023-06-05,Sinopharm/Beijing,21305374
Peru,2023-06-06,Sinopharm/Beijing,21305668
Peru,2023-06-07,Sinopharm/Beijing,21305907
Peru,2023-06-08,Sinopharm/Beijing,21306196
Peru,2023-06-09,Sinopharm/Beijing,21306623
Peru,2023-06-10,Sinopharm/Beijing,21306897
Peru,2023-06-11,Sinopharm/Beijing,21307001
Peru,2023-06-12,Sinopharm/Beijing,21307332
Peru,2023-06-13,Sinopharm/Beijing,21307612
Peru,2023-06-14,Sinopharm/Beijing,21307913
Peru,2023-06-15,Sinopharm/Beijing,21308312
Peru,2023-06-16,Sinopharm/Beijing,21308559
Peru,2023-06-17,Sinopharm/Beijing,21308742
Peru,2023-06-18,Sinopharm/Beijing,21308833
Peru,2023-06-19,Sinopharm/Beijing,21309083
Peru,2023-06-20,Sinopharm/Beijing,21309426
Peru,2023-06-21,Sinopharm/Beijing,21309690
Peru,2023-06-22,Sinopharm/Beijing,21310059
Peru,2023-06-23,Sinopharm/Beijing,21310366
Peru,2023-06-24,Sinopharm/Beijing,21310606
Peru,2023-06-25,Sinopharm/Beijing,21310760
Peru,2023-06-26,Sinopharm/Beijing,21311178
Peru,2023-06-27,Sinopharm/Beijing,21311470
Peru,2023-06-28,Sinopharm/Beijing,21311813
Peru,2023-06-29,Sinopharm/Beijing,21312015
Peru,2023-06-30,Sinopharm/Beijing,21312276
Peru,2023-07-01,Sinopharm/Beijing,21312474
Peru,2023-07-02,Sinopharm/Beijing,21312564
Peru,2023-07-03,Sinopharm/Beijing,21312861
Peru,2023-07-04,Sinopharm/Beijing,21313217
Peru,2023-07-05,Sinopharm/Beijing,21313587
Peru,2023-07-06,Sinopharm/Beijing,21313938
Peru,2023-07-07,Sinopharm/Beijing,21314346
Peru,2023-07-08,Sinopharm/Beijing,21314603
Peru,2023-07-09,Sinopharm/Beijing,21314689
Peru,2023-07-10,Sinopharm/Beijing,21315008
Peru,2023-07-11,Sinopharm/Beijing,21315379
Peru,2023-07-12,Sinopharm/Beijing,21315777
Peru,2023-07-13,Sinopharm/Beijing,21316113
Peru,2023-07-14,Sinopharm/Beijing,21316466
Peru,2023-07-15,Sinopharm/Beijing,21316763
Peru,2023-07-16,Sinopharm/Beijing,21316938
Peru,2023-07-17,Sinopharm/Beijing,21317357
Peru,2023-07-18,Sinopharm/Beijing,21317713
Peru,2023-07-19,Sinopharm/Beijing,21318099
Peru,2023-07-20,Sinopharm/Beijing,21318440
Peru,2023-07-21,Sinopharm/Beijing,21318707
Peru,2023-07-22,Sinopharm/Beijing,21318947
Peru,2023-07-23,Sinopharm/Beijing,21319079
Peru,2023-07-24,Sinopharm/Beijing,21319341
Peru,2023-07-25,Sinopharm/Beijing,21319610
Peru,2023-07-26,Sinopharm/Beijing,21319809
Peru,2023-07-27,Sinopharm/Beijing,21320037
Peru,2023-07-28,Sinopharm/Beijing,21320149
Peru,2023-07-29,Sinopharm/Beijing,21320252
Peru,2023-07-30,Sinopharm/Beijing,21320417
Peru,2023-07-31,Sinopharm/Beijing,21320688
Peru,2023-08-01,Sinopharm/Beijing,21320831
Peru,2023-08-02,Sinopharm/Beijing,21320960
Peru,2023-08-03,Sinopharm/Beijing,21321152
Peru,2023-08-04,Sinopharm/Beijing,21321313
Peru,2023-08-05,Sinopharm/Beijing,21321482
Peru,2023-08-06,Sinopharm/Beijing,21321556
Peru,2023-08-07,Sinopharm/Beijing,21321688
Peru,2023-08-08,Sinopharm/Beijing,21321783
Peru,2023-08-09,Sinopharm/Beijing,21321877
Peru,2023-08-10,Sinopharm/Beijing,21321971
Peru,2023-08-11,Sinopharm/Beijing,21322040
Peru,2023-08-12,Sinopharm/Beijing,21322070
