location,date,vaccine,total_vaccinations
Czechia,2023-05-10,Johnson&Johnson,413974
Czechia,2023-05-11,Johnson&Johnson,413975
Czechia,2023-05-12,Johnson&Johnson,413982
Czechia,2023-05-18,Johnson&Johnson,413985
Czechia,2023-05-25,Johnson&Johnson,413989
Czechia,2023-06-08,Johnson&Johnson,413990
Czechia,2023-06-09,Johnson&Johnson,413993
Czechia,2023-06-16,Johnson&Johnson,413994
Czechia,2023-06-19,Johnson&Johnson,413995
Czechia,2023-06-30,Johnson&Johnson,413997
Czechia,2023-07-11,Johnson&Johnson,413998
Czechia,2023-07-20,Johnson&Johnson,413999
Czechia,2023-07-28,Johnson&Johnson,414000
Czechia,2023-08-01,Johnson&Johnson,414001
Czechia,2023-08-02,Johnson&Johnson,414002
Czechia,2023-08-15,Johnson&Johnson,414003
Czechia,2023-08-23,Johnson&Johnson,414004
Czechia,2021-01-01,Moderna,1
Czechia,2021-01-02,Moderna,3
Czechia,2021-01-03,Moderna,4
Czechia,2021-01-04,Moderna,12
Czechia,2021-01-05,Moderna,15
Czechia,2021-01-06,Moderna,18
Czechia,2021-01-07,Moderna,21
Czechia,2021-01-08,Moderna,22
Czechia,2021-01-09,Moderna,25
Czechia,2021-01-11,Moderna,26
Czechia,2021-01-12,Moderna,30
Czechia,2021-01-13,Moderna,32
Czechia,2021-01-14,Moderna,1263
Czechia,2021-01-15,Moderna,2034
Czechia,2021-01-16,Moderna,2362
Czechia,2021-01-17,Moderna,2459
Czechia,2021-01-18,Moderna,2638
Czechia,2021-01-19,Moderna,3419
Czechia,2021-01-20,Moderna,5006
Czechia,2021-01-21,Moderna,5971
Czechia,2021-01-22,Moderna,6176
Czechia,2021-01-23,Moderna,6218
Czechia,2021-01-24,Moderna,6343
Czechia,2021-01-25,Moderna,6544
Czechia,2021-01-26,Moderna,6822
Czechia,2021-01-27,Moderna,7129
Czechia,2021-01-28,Moderna,7255
Czechia,2021-01-29,Moderna,7409
Czechia,2021-01-30,Moderna,7413
Czechia,2021-01-31,Moderna,7418
Czechia,2021-02-01,Moderna,7682
Czechia,2021-02-02,Moderna,8015
Czechia,2021-02-03,Moderna,8759
Czechia,2021-02-04,Moderna,9898
Czechia,2021-02-05,Moderna,11086
Czechia,2021-02-06,Moderna,11353
Czechia,2021-02-07,Moderna,11619
Czechia,2021-02-08,Moderna,12535
Czechia,2021-02-09,Moderna,14197
Czechia,2021-02-10,Moderna,15962
Czechia,2021-02-11,Moderna,19353
Czechia,2021-02-12,Moderna,21660
Czechia,2021-02-13,Moderna,22162
Czechia,2021-02-14,Moderna,22413
Czechia,2021-02-15,Moderna,23832
Czechia,2021-02-16,Moderna,26314
Czechia,2021-02-17,Moderna,29070
Czechia,2021-02-18,Moderna,31426
Czechia,2021-02-19,Moderna,32837
Czechia,2021-02-20,Moderna,32846
Czechia,2021-02-21,Moderna,32948
Czechia,2021-02-22,Moderna,33950
Czechia,2021-02-23,Moderna,34744
Czechia,2021-02-24,Moderna,36088
Czechia,2021-02-25,Moderna,37271
Czechia,2021-02-26,Moderna,38128
Czechia,2021-02-27,Moderna,38302
Czechia,2021-02-28,Moderna,38499
Czechia,2021-03-01,Moderna,40110
Czechia,2021-03-02,Moderna,41995
Czechia,2021-03-03,Moderna,45730
Czechia,2021-03-04,Moderna,50519
Czechia,2021-03-05,Moderna,54164
Czechia,2021-03-06,Moderna,55572
Czechia,2021-03-07,Moderna,56970
Czechia,2021-03-08,Moderna,60076
Czechia,2021-03-09,Moderna,65426
Czechia,2021-03-10,Moderna,70494
Czechia,2021-03-11,Moderna,74806
Czechia,2021-03-12,Moderna,80273
Czechia,2021-03-13,Moderna,81596
Czechia,2021-03-14,Moderna,82735
Czechia,2021-03-15,Moderna,89568
Czechia,2021-03-16,Moderna,98801
Czechia,2021-03-17,Moderna,106557
Czechia,2021-03-18,Moderna,113751
Czechia,2021-03-19,Moderna,119864
Czechia,2021-03-20,Moderna,121020
Czechia,2021-03-21,Moderna,121351
Czechia,2021-03-22,Moderna,125696
Czechia,2021-03-23,Moderna,129568
Czechia,2021-03-24,Moderna,133740
Czechia,2021-03-25,Moderna,137801
Czechia,2021-03-26,Moderna,140382
Czechia,2021-03-27,Moderna,141632
Czechia,2021-03-28,Moderna,143180
Czechia,2021-03-29,Moderna,149188
Czechia,2021-03-30,Moderna,158064
Czechia,2021-03-31,Moderna,169107
Czechia,2021-04-01,Moderna,179850
Czechia,2021-04-02,Moderna,182421
Czechia,2021-04-03,Moderna,184133
Czechia,2021-04-04,Moderna,185451
Czechia,2021-04-05,Moderna,186866
Czechia,2021-04-06,Moderna,195361
Czechia,2021-04-07,Moderna,203806
Czechia,2021-04-08,Moderna,210086
Czechia,2021-04-09,Moderna,217710
Czechia,2021-04-10,Moderna,219295
Czechia,2021-04-11,Moderna,220439
Czechia,2021-04-12,Moderna,229072
Czechia,2021-04-13,Moderna,239691
Czechia,2021-04-14,Moderna,250177
Czechia,2021-04-15,Moderna,259758
Czechia,2021-04-16,Moderna,269858
Czechia,2021-04-17,Moderna,272253
Czechia,2021-04-18,Moderna,273154
Czechia,2021-04-19,Moderna,280088
Czechia,2021-04-20,Moderna,286987
Czechia,2021-04-21,Moderna,292443
Czechia,2021-04-22,Moderna,298368
Czechia,2021-04-23,Moderna,302287
Czechia,2021-04-24,Moderna,303127
Czechia,2021-04-25,Moderna,304593
Czechia,2021-04-26,Moderna,308935
Czechia,2021-04-27,Moderna,315282
Czechia,2021-04-28,Moderna,323718
Czechia,2021-04-29,Moderna,331597
Czechia,2021-04-30,Moderna,335422
Czechia,2021-05-01,Moderna,336639
Czechia,2021-05-02,Moderna,337137
Czechia,2021-05-03,Moderna,340156
Czechia,2021-05-04,Moderna,347290
Czechia,2021-05-05,Moderna,352959
Czechia,2021-05-06,Moderna,358388
Czechia,2021-05-07,Moderna,363300
Czechia,2021-05-08,Moderna,364433
Czechia,2021-05-09,Moderna,365501
Czechia,2021-05-10,Moderna,371179
Czechia,2021-05-11,Moderna,377501
Czechia,2021-05-12,Moderna,385921
Czechia,2021-05-13,Moderna,393344
Czechia,2021-05-14,Moderna,398903
Czechia,2021-05-15,Moderna,399653
Czechia,2021-05-16,Moderna,400364
Czechia,2021-05-17,Moderna,405360
Czechia,2021-05-18,Moderna,413228
Czechia,2021-05-19,Moderna,423613
Czechia,2021-05-20,Moderna,434204
Czechia,2021-05-21,Moderna,442195
Czechia,2021-05-22,Moderna,444071
Czechia,2021-05-23,Moderna,445001
Czechia,2021-05-24,Moderna,453694
Czechia,2021-05-25,Moderna,462497
Czechia,2021-05-26,Moderna,472436
Czechia,2021-05-27,Moderna,482523
Czechia,2021-05-28,Moderna,492437
Czechia,2021-05-29,Moderna,495056
Czechia,2021-05-30,Moderna,496043
Czechia,2021-05-31,Moderna,504360
Czechia,2021-06-01,Moderna,514815
Czechia,2021-06-02,Moderna,524170
Czechia,2021-06-03,Moderna,533746
Czechia,2021-06-04,Moderna,543056
Czechia,2021-06-05,Moderna,543955
Czechia,2021-06-06,Moderna,544497
Czechia,2021-06-07,Moderna,552309
Czechia,2021-06-08,Moderna,560562
Czechia,2021-06-09,Moderna,570038
Czechia,2021-06-10,Moderna,580251
Czechia,2021-06-11,Moderna,589242
Czechia,2021-06-12,Moderna,590188
Czechia,2021-06-13,Moderna,590598
Czechia,2021-06-14,Moderna,598835
Czechia,2021-06-15,Moderna,609371
Czechia,2021-06-16,Moderna,618811
Czechia,2021-06-17,Moderna,626800
Czechia,2021-06-18,Moderna,634811
Czechia,2021-06-19,Moderna,636024
Czechia,2021-06-20,Moderna,637332
Czechia,2021-06-21,Moderna,646600
Czechia,2021-06-22,Moderna,656095
Czechia,2021-06-23,Moderna,667088
Czechia,2021-06-24,Moderna,676982
Czechia,2021-06-25,Moderna,686093
Czechia,2021-06-26,Moderna,687582
Czechia,2021-06-27,Moderna,688668
Czechia,2021-06-28,Moderna,697510
Czechia,2021-06-29,Moderna,708488
Czechia,2021-06-30,Moderna,720818
Czechia,2021-07-01,Moderna,731775
Czechia,2021-07-02,Moderna,742827
Czechia,2021-07-03,Moderna,744106
Czechia,2021-07-04,Moderna,744627
Czechia,2021-07-05,Moderna,744908
Czechia,2021-07-06,Moderna,745628
Czechia,2021-07-07,Moderna,754190
Czechia,2021-07-08,Moderna,762998
Czechia,2021-07-09,Moderna,771109
Czechia,2021-07-10,Moderna,772106
Czechia,2021-07-11,Moderna,772535
Czechia,2021-07-12,Moderna,782736
Czechia,2021-07-13,Moderna,791919
Czechia,2021-07-14,Moderna,800345
Czechia,2021-07-15,Moderna,807943
Czechia,2021-07-16,Moderna,816210
Czechia,2021-07-17,Moderna,816694
Czechia,2021-07-18,Moderna,817258
Czechia,2021-07-19,Moderna,824025
Czechia,2021-07-20,Moderna,830474
Czechia,2021-07-21,Moderna,836656
Czechia,2021-07-22,Moderna,842419
Czechia,2021-07-23,Moderna,847306
Czechia,2021-07-24,Moderna,847768
Czechia,2021-07-25,Moderna,848185
Czechia,2021-07-26,Moderna,851495
Czechia,2021-07-27,Moderna,855084
Czechia,2021-07-28,Moderna,858280
Czechia,2021-07-29,Moderna,861111
Czechia,2021-07-30,Moderna,863458
Czechia,2021-07-31,Moderna,863780
Czechia,2021-08-01,Moderna,864221
Czechia,2021-08-02,Moderna,866229
Czechia,2021-08-03,Moderna,867710
Czechia,2021-08-04,Moderna,869939
Czechia,2021-08-05,Moderna,872030
Czechia,2021-08-06,Moderna,873798
Czechia,2021-08-07,Moderna,873935
Czechia,2021-08-08,Moderna,874051
Czechia,2021-08-09,Moderna,875565
Czechia,2021-08-10,Moderna,876949
Czechia,2021-08-11,Moderna,878677
Czechia,2021-08-12,Moderna,880401
Czechia,2021-08-13,Moderna,882464
Czechia,2021-08-14,Moderna,882817
Czechia,2021-08-15,Moderna,882942
Czechia,2021-08-16,Moderna,884701
Czechia,2021-08-17,Moderna,886133
Czechia,2021-08-18,Moderna,887764
Czechia,2021-08-19,Moderna,889276
Czechia,2021-08-20,Moderna,891239
Czechia,2021-08-21,Moderna,891580
Czechia,2021-08-22,Moderna,891913
Czechia,2021-08-23,Moderna,893424
Czechia,2021-08-24,Moderna,894682
Czechia,2021-08-25,Moderna,896334
Czechia,2021-08-26,Moderna,897865
Czechia,2021-08-27,Moderna,899356
Czechia,2021-08-28,Moderna,899628
Czechia,2021-08-29,Moderna,899940
Czechia,2021-08-30,Moderna,901783
Czechia,2021-08-31,Moderna,902961
Czechia,2021-09-01,Moderna,904261
Czechia,2021-09-02,Moderna,906142
Czechia,2021-09-03,Moderna,907668
Czechia,2021-09-04,Moderna,907776
Czechia,2021-09-05,Moderna,907872
Czechia,2021-09-06,Moderna,909030
Czechia,2021-09-07,Moderna,910206
Czechia,2021-09-08,Moderna,911189
Czechia,2021-09-09,Moderna,912238
Czechia,2021-09-10,Moderna,913258
Czechia,2021-09-11,Moderna,913440
Czechia,2021-09-12,Moderna,913517
Czechia,2021-09-13,Moderna,914357
Czechia,2021-09-14,Moderna,915303
Czechia,2021-09-15,Moderna,916344
Czechia,2021-09-16,Moderna,917273
Czechia,2021-09-17,Moderna,918272
Czechia,2021-09-18,Moderna,918388
Czechia,2021-09-19,Moderna,918435
Czechia,2021-09-20,Moderna,919146
Czechia,2021-09-21,Moderna,919894
Czechia,2021-09-22,Moderna,920804
Czechia,2021-09-23,Moderna,921628
Czechia,2021-09-24,Moderna,922517
Czechia,2021-09-25,Moderna,922615
Czechia,2021-09-26,Moderna,922653
Czechia,2021-09-27,Moderna,923395
Czechia,2021-09-28,Moderna,923450
Czechia,2021-09-29,Moderna,924486
Czechia,2021-09-30,Moderna,925785
Czechia,2021-10-01,Moderna,926717
Czechia,2021-10-02,Moderna,926789
Czechia,2021-10-03,Moderna,926809
Czechia,2021-10-04,Moderna,927719
Czechia,2021-10-05,Moderna,928518
Czechia,2021-10-06,Moderna,929371
Czechia,2021-10-07,Moderna,930423
Czechia,2021-10-08,Moderna,931375
Czechia,2021-10-09,Moderna,931442
Czechia,2021-10-10,Moderna,931462
Czechia,2021-10-11,Moderna,932296
Czechia,2021-10-12,Moderna,933301
Czechia,2021-10-13,Moderna,934184
Czechia,2021-10-14,Moderna,935076
Czechia,2021-10-15,Moderna,936059
Czechia,2021-10-16,Moderna,936108
Czechia,2021-10-17,Moderna,936182
Czechia,2021-10-18,Moderna,937152
Czechia,2021-10-19,Moderna,938528
Czechia,2021-10-20,Moderna,940232
Czechia,2021-10-21,Moderna,942701
Czechia,2021-10-22,Moderna,944719
Czechia,2021-10-23,Moderna,945007
Czechia,2021-10-24,Moderna,945071
Czechia,2021-10-25,Moderna,947548
Czechia,2021-10-26,Moderna,950244
Czechia,2021-10-27,Moderna,954377
Czechia,2021-10-28,Moderna,954784
Czechia,2021-10-29,Moderna,957292
Czechia,2021-10-30,Moderna,957447
Czechia,2021-10-31,Moderna,957501
Czechia,2021-11-01,Moderna,961094
Czechia,2021-11-02,Moderna,965118
Czechia,2021-11-03,Moderna,970434
Czechia,2021-11-04,Moderna,976587
Czechia,2021-11-05,Moderna,982246
Czechia,2021-11-06,Moderna,982864
Czechia,2021-11-07,Moderna,983077
Czechia,2021-11-08,Moderna,987304
Czechia,2021-11-09,Moderna,992796
Czechia,2021-11-10,Moderna,998190
Czechia,2021-11-11,Moderna,1003526
Czechia,2021-11-12,Moderna,1007997
Czechia,2021-11-13,Moderna,1008505
Czechia,2021-11-14,Moderna,1008656
Czechia,2021-11-15,Moderna,1013014
Czechia,2021-11-16,Moderna,1018900
Czechia,2021-11-17,Moderna,1019687
Czechia,2021-11-18,Moderna,1025466
Czechia,2021-11-19,Moderna,1031149
Czechia,2021-11-20,Moderna,1031883
Czechia,2021-11-21,Moderna,1032391
Czechia,2021-11-22,Moderna,1037183
Czechia,2021-11-23,Moderna,1044477
Czechia,2021-11-24,Moderna,1051619
Czechia,2021-11-25,Moderna,1059338
Czechia,2021-11-26,Moderna,1066928
Czechia,2021-11-27,Moderna,1068167
Czechia,2021-11-28,Moderna,1068951
Czechia,2021-11-29,Moderna,1076440
Czechia,2021-11-30,Moderna,1087071
Czechia,2021-12-01,Moderna,1099982
Czechia,2021-12-02,Moderna,1114351
Czechia,2021-12-03,Moderna,1128119
Czechia,2021-12-04,Moderna,1130274
Czechia,2021-12-05,Moderna,1131449
Czechia,2021-12-06,Moderna,1141710
Czechia,2021-12-07,Moderna,1155420
Czechia,2021-12-08,Moderna,1169706
Czechia,2021-12-09,Moderna,1184560
Czechia,2021-12-10,Moderna,1198239
Czechia,2021-12-11,Moderna,1200316
Czechia,2021-12-12,Moderna,1201339
Czechia,2021-12-13,Moderna,1210484
Czechia,2021-12-14,Moderna,1224323
Czechia,2021-12-15,Moderna,1237308
Czechia,2021-12-16,Moderna,1252285
Czechia,2021-12-17,Moderna,1265077
Czechia,2021-12-18,Moderna,1267543
Czechia,2021-12-19,Moderna,1269313
Czechia,2021-12-20,Moderna,1279320
Czechia,2021-12-21,Moderna,1291144
Czechia,2021-12-22,Moderna,1300801
Czechia,2021-12-23,Moderna,1304567
Czechia,2021-12-24,Moderna,1304671
Czechia,2021-12-25,Moderna,1304693
Czechia,2021-12-26,Moderna,1304869
Czechia,2021-12-27,Moderna,1312037
Czechia,2021-12-28,Moderna,1320860
Czechia,2021-12-29,Moderna,1329830
Czechia,2021-12-30,Moderna,1336014
Czechia,2021-12-31,Moderna,1336661
Czechia,2022-01-01,Moderna,1336675
Czechia,2022-01-02,Moderna,1338119
Czechia,2022-01-03,Moderna,1346946
Czechia,2022-01-04,Moderna,1359105
Czechia,2022-01-05,Moderna,1371763
Czechia,2022-01-06,Moderna,1385933
Czechia,2022-01-07,Moderna,1402681
Czechia,2022-01-08,Moderna,1406152
Czechia,2022-01-09,Moderna,1407988
Czechia,2022-01-10,Moderna,1417986
Czechia,2022-01-11,Moderna,1429638
Czechia,2022-01-12,Moderna,1442011
Czechia,2022-01-13,Moderna,1454913
Czechia,2022-01-14,Moderna,1467854
Czechia,2022-01-15,Moderna,1470206
Czechia,2022-01-16,Moderna,1471417
Czechia,2022-01-17,Moderna,1478297
Czechia,2022-01-18,Moderna,1486429
Czechia,2022-01-19,Moderna,1493293
Czechia,2022-01-20,Moderna,1500954
Czechia,2022-01-21,Moderna,1508545
Czechia,2022-01-22,Moderna,1509460
Czechia,2022-01-23,Moderna,1510133
Czechia,2022-01-24,Moderna,1514257
Czechia,2022-01-25,Moderna,1518833
Czechia,2022-01-26,Moderna,1523412
Czechia,2022-01-27,Moderna,1528594
Czechia,2022-01-28,Moderna,1534055
Czechia,2022-01-29,Moderna,1534946
Czechia,2022-01-30,Moderna,1535322
Czechia,2022-01-31,Moderna,1538226
Czechia,2022-02-01,Moderna,1541488
Czechia,2022-02-02,Moderna,1544482
Czechia,2022-02-03,Moderna,1547696
Czechia,2022-02-04,Moderna,1551193
Czechia,2022-02-05,Moderna,1551578
Czechia,2022-02-06,Moderna,1551809
Czechia,2022-02-07,Moderna,1553388
Czechia,2022-02-08,Moderna,1555189
Czechia,2022-02-09,Moderna,1556903
Czechia,2022-02-10,Moderna,1558935
Czechia,2022-02-11,Moderna,1561304
Czechia,2022-02-12,Moderna,1561539
Czechia,2022-02-13,Moderna,1561628
Czechia,2022-02-14,Moderna,1562725
Czechia,2022-02-15,Moderna,1564037
Czechia,2022-02-16,Moderna,1565365
Czechia,2022-02-17,Moderna,1566760
Czechia,2022-02-18,Moderna,1568505
Czechia,2022-02-19,Moderna,1568628
Czechia,2022-02-20,Moderna,1568655
Czechia,2022-02-21,Moderna,1569501
Czechia,2022-02-22,Moderna,1570369
Czechia,2022-02-23,Moderna,1571273
Czechia,2022-02-24,Moderna,1572402
Czechia,2022-02-25,Moderna,1573581
Czechia,2022-02-26,Moderna,1573693
Czechia,2022-02-27,Moderna,1573708
Czechia,2022-02-28,Moderna,1574412
Czechia,2022-03-01,Moderna,1575074
Czechia,2022-03-02,Moderna,1575698
Czechia,2022-03-03,Moderna,1576244
Czechia,2022-03-04,Moderna,1577222
Czechia,2022-03-05,Moderna,1577276
Czechia,2022-03-06,Moderna,1577289
Czechia,2022-03-07,Moderna,1577708
Czechia,2022-03-08,Moderna,1578186
Czechia,2022-03-09,Moderna,1578686
Czechia,2022-03-10,Moderna,1579146
Czechia,2022-03-11,Moderna,1579885
Czechia,2022-03-12,Moderna,1579982
Czechia,2022-03-13,Moderna,1580007
Czechia,2022-03-14,Moderna,1580467
Czechia,2022-03-15,Moderna,1580946
Czechia,2022-03-16,Moderna,1581384
Czechia,2022-03-17,Moderna,1581859
Czechia,2022-03-18,Moderna,1582555
Czechia,2022-03-19,Moderna,1582598
Czechia,2022-03-20,Moderna,1582629
Czechia,2022-03-21,Moderna,1582993
Czechia,2022-03-22,Moderna,1583343
Czechia,2022-03-23,Moderna,1583721
Czechia,2022-03-24,Moderna,1584193
Czechia,2022-03-25,Moderna,1584984
Czechia,2022-03-26,Moderna,1585030
Czechia,2022-03-27,Moderna,1585041
Czechia,2022-03-28,Moderna,1585374
Czechia,2022-03-29,Moderna,1585734
Czechia,2022-03-30,Moderna,1586141
Czechia,2022-03-31,Moderna,1586586
Czechia,2022-04-01,Moderna,1587249
Czechia,2022-04-02,Moderna,1587293
Czechia,2022-04-03,Moderna,1587317
Czechia,2022-04-04,Moderna,1587580
Czechia,2022-04-05,Moderna,1587869
Czechia,2022-04-06,Moderna,1588206
Czechia,2022-04-07,Moderna,1588560
Czechia,2022-04-08,Moderna,1589110
Czechia,2022-04-09,Moderna,1589158
Czechia,2022-04-10,Moderna,1589173
Czechia,2022-04-11,Moderna,1589418
Czechia,2022-04-12,Moderna,1589710
Czechia,2022-04-13,Moderna,1590108
Czechia,2022-04-14,Moderna,1590473
Czechia,2022-04-15,Moderna,1590508
Czechia,2022-04-16,Moderna,1590532
Czechia,2022-04-17,Moderna,1590548
Czechia,2022-04-18,Moderna,1590563
Czechia,2022-04-19,Moderna,1590820
Czechia,2022-04-20,Moderna,1591089
Czechia,2022-04-21,Moderna,1591439
Czechia,2022-04-22,Moderna,1591934
Czechia,2022-04-23,Moderna,1591989
Czechia,2022-04-24,Moderna,1592009
Czechia,2022-04-25,Moderna,1592249
Czechia,2022-04-26,Moderna,1592542
Czechia,2022-04-27,Moderna,1592784
Czechia,2022-04-28,Moderna,1593028
Czechia,2022-04-29,Moderna,1593508
Czechia,2022-04-30,Moderna,1593558
Czechia,2022-05-01,Moderna,1593571
Czechia,2022-05-02,Moderna,1593784
Czechia,2022-05-03,Moderna,1594013
Czechia,2022-05-04,Moderna,1594238
Czechia,2022-05-05,Moderna,1594497
Czechia,2022-05-06,Moderna,1594853
Czechia,2022-05-07,Moderna,1594883
Czechia,2022-05-08,Moderna,1594887
Czechia,2022-05-09,Moderna,1595053
Czechia,2022-05-10,Moderna,1595290
Czechia,2022-05-11,Moderna,1595576
Czechia,2022-05-12,Moderna,1595808
Czechia,2022-05-13,Moderna,1596117
Czechia,2022-05-14,Moderna,1596146
Czechia,2022-05-15,Moderna,1596153
Czechia,2022-05-16,Moderna,1596311
Czechia,2022-05-17,Moderna,1596497
Czechia,2022-05-18,Moderna,1596669
Czechia,2022-05-19,Moderna,1596882
Czechia,2022-05-20,Moderna,1597207
Czechia,2022-05-21,Moderna,1597245
Czechia,2022-05-22,Moderna,1597259
Czechia,2022-05-23,Moderna,1597494
Czechia,2022-05-24,Moderna,1597657
Czechia,2022-05-25,Moderna,1597926
Czechia,2022-05-26,Moderna,1598129
Czechia,2022-05-27,Moderna,1598530
Czechia,2022-05-28,Moderna,1598557
Czechia,2022-05-29,Moderna,1598567
Czechia,2022-05-30,Moderna,1598699
Czechia,2022-05-31,Moderna,1598863
Czechia,2022-06-01,Moderna,1599016
Czechia,2022-06-02,Moderna,1599169
Czechia,2022-06-03,Moderna,1599346
Czechia,2022-06-04,Moderna,1599370
Czechia,2022-06-05,Moderna,1599381
Czechia,2022-06-06,Moderna,1599532
Czechia,2022-06-07,Moderna,1599641
Czechia,2022-06-08,Moderna,1599756
Czechia,2022-06-09,Moderna,1599923
Czechia,2022-06-10,Moderna,1600115
Czechia,2022-06-11,Moderna,1600131
Czechia,2022-06-12,Moderna,1600139
Czechia,2022-06-13,Moderna,1600270
Czechia,2022-06-14,Moderna,1600360
Czechia,2022-06-15,Moderna,1600550
Czechia,2022-06-16,Moderna,1600711
Czechia,2022-06-17,Moderna,1600866
Czechia,2022-06-18,Moderna,1600867
Czechia,2022-06-19,Moderna,1600869
Czechia,2022-06-20,Moderna,1600927
Czechia,2022-06-21,Moderna,1601018
Czechia,2022-06-22,Moderna,1601141
Czechia,2022-06-23,Moderna,1601286
Czechia,2022-06-24,Moderna,1601419
Czechia,2022-06-25,Moderna,1601431
Czechia,2022-06-26,Moderna,1601437
Czechia,2022-06-27,Moderna,1601529
Czechia,2022-06-28,Moderna,1601632
Czechia,2022-06-29,Moderna,1601820
Czechia,2022-06-30,Moderna,1601978
Czechia,2022-07-01,Moderna,1602107
Czechia,2022-07-02,Moderna,1602109
Czechia,2022-07-03,Moderna,1602119
Czechia,2022-07-04,Moderna,1602249
Czechia,2022-07-05,Moderna,1602254
Czechia,2022-07-06,Moderna,1602266
Czechia,2022-07-07,Moderna,1602401
Czechia,2022-07-08,Moderna,1602581
Czechia,2022-07-09,Moderna,1602585
Czechia,2022-07-10,Moderna,1602610
Czechia,2022-07-11,Moderna,1602760
Czechia,2022-07-12,Moderna,1602850
Czechia,2022-07-13,Moderna,1603036
Czechia,2022-07-14,Moderna,1603212
Czechia,2022-07-15,Moderna,1603435
Czechia,2022-07-16,Moderna,1603438
Czechia,2022-07-17,Moderna,1603456
Czechia,2022-07-18,Moderna,1603856
Czechia,2022-07-19,Moderna,1604237
Czechia,2022-07-20,Moderna,1604818
Czechia,2022-07-21,Moderna,1605273
Czechia,2022-07-22,Moderna,1606049
Czechia,2022-07-23,Moderna,1606074
Czechia,2022-07-24,Moderna,1606108
Czechia,2022-07-25,Moderna,1606634
Czechia,2022-07-26,Moderna,1607262
Czechia,2022-07-27,Moderna,1607968
Czechia,2022-07-28,Moderna,1608628
Czechia,2022-07-29,Moderna,1609268
Czechia,2022-07-30,Moderna,1609307
Czechia,2022-07-31,Moderna,1609346
Czechia,2022-08-01,Moderna,1609667
Czechia,2022-08-02,Moderna,1610064
Czechia,2022-08-03,Moderna,1610623
Czechia,2022-08-04,Moderna,1611312
Czechia,2022-08-05,Moderna,1611745
Czechia,2022-08-06,Moderna,1611805
Czechia,2022-08-07,Moderna,1611829
Czechia,2022-08-08,Moderna,1612282
Czechia,2022-08-09,Moderna,1612732
Czechia,2022-08-10,Moderna,1613296
Czechia,2022-08-11,Moderna,1613905
Czechia,2022-08-12,Moderna,1614517
Czechia,2022-08-13,Moderna,1614551
Czechia,2022-08-14,Moderna,1614569
Czechia,2022-08-15,Moderna,1615106
Czechia,2022-08-16,Moderna,1615698
Czechia,2022-08-17,Moderna,1616297
Czechia,2022-08-18,Moderna,1617023
Czechia,2022-08-19,Moderna,1617599
Czechia,2022-08-20,Moderna,1617621
Czechia,2022-08-21,Moderna,1617649
Czechia,2022-08-22,Moderna,1618207
Czechia,2022-08-23,Moderna,1618545
Czechia,2022-08-24,Moderna,1619199
Czechia,2022-08-25,Moderna,1619896
Czechia,2022-08-26,Moderna,1620526
Czechia,2022-08-27,Moderna,1620601
Czechia,2022-08-28,Moderna,1620620
Czechia,2022-08-29,Moderna,1621158
Czechia,2022-08-30,Moderna,1621725
Czechia,2022-08-31,Moderna,1622332
Czechia,2022-09-01,Moderna,1622973
Czechia,2022-09-02,Moderna,1623637
Czechia,2022-09-03,Moderna,1623657
Czechia,2022-09-04,Moderna,1623668
Czechia,2022-09-05,Moderna,1624134
Czechia,2022-09-06,Moderna,1624615
Czechia,2022-09-07,Moderna,1625331
Czechia,2022-09-08,Moderna,1625776
Czechia,2022-09-09,Moderna,1626091
Czechia,2022-09-10,Moderna,1626114
Czechia,2022-09-11,Moderna,1626117
Czechia,2022-09-12,Moderna,1626458
Czechia,2022-09-13,Moderna,1626791
Czechia,2022-09-14,Moderna,1627256
Czechia,2022-09-15,Moderna,1627700
Czechia,2022-09-16,Moderna,1628042
Czechia,2022-09-17,Moderna,1628051
Czechia,2022-09-18,Moderna,1628056
Czechia,2022-09-19,Moderna,1628419
Czechia,2022-09-20,Moderna,1628618
Czechia,2022-09-21,Moderna,1628946
Czechia,2022-09-22,Moderna,1629158
Czechia,2022-09-23,Moderna,1629434
Czechia,2022-09-24,Moderna,1629444
Czechia,2022-09-25,Moderna,1629445
Czechia,2022-09-26,Moderna,1629691
Czechia,2022-09-27,Moderna,1629847
Czechia,2022-09-28,Moderna,1629848
Czechia,2022-09-29,Moderna,1630055
Czechia,2022-09-30,Moderna,1630441
Czechia,2022-10-01,Moderna,1630463
Czechia,2022-10-02,Moderna,1630465
Czechia,2022-10-03,Moderna,1630827
Czechia,2022-10-04,Moderna,1631145
Czechia,2022-10-05,Moderna,1631412
Czechia,2022-10-06,Moderna,1631790
Czechia,2022-10-07,Moderna,1632061
Czechia,2022-10-08,Moderna,1632073
Czechia,2022-10-09,Moderna,1632081
Czechia,2022-10-10,Moderna,1632413
Czechia,2022-10-11,Moderna,1632638
Czechia,2022-10-12,Moderna,1632979
Czechia,2022-10-13,Moderna,1633348
Czechia,2022-10-14,Moderna,1633689
Czechia,2022-10-15,Moderna,1633705
Czechia,2022-10-16,Moderna,1633715
Czechia,2022-10-17,Moderna,1633995
Czechia,2022-10-18,Moderna,1634252
Czechia,2022-10-19,Moderna,1634514
Czechia,2022-10-20,Moderna,1634876
Czechia,2022-10-21,Moderna,1635253
Czechia,2022-10-22,Moderna,1635279
Czechia,2022-10-23,Moderna,1635285
Czechia,2022-10-24,Moderna,1635539
