location,date,vaccine,total_vaccinations
Argentina,2023-08-10,Moderna,17936016
Argentina,2023-08-11,Moderna,17937781
Argentina,2023-08-12,Moderna,17938069
Argentina,2023-08-13,Moderna,17938096
Argentina,2023-08-14,Moderna,17939381
Argentina,2023-08-15,Moderna,17941355
Argentina,2023-08-16,Moderna,17943617
Argentina,2023-08-17,Moderna,17945331
Argentina,2023-08-18,Moderna,17947228
Argentina,2023-08-19,Moderna,17947529
Argentina,2023-08-20,Moderna,17947586
Argentina,2023-08-21,Moderna,17947687
Argentina,2023-08-22,Moderna,17949345
Argentina,2023-08-23,Moderna,17951422
Argentina,2023-08-24,Moderna,17953519
Argentina,2023-08-25,Moderna,17956168
Argentina,2023-08-26,Moderna,17956731
Argentina,2023-08-27,Moderna,17956869
Argentina,2023-08-28,Moderna,17959474
Argentina,2023-08-29,Moderna,17962626
Argentina,2023-08-30,Moderna,17966048
Argentina,2023-08-31,Moderna,17971053
Argentina,2023-09-01,Moderna,17977650
Argentina,2023-09-02,Moderna,17978894
Argentina,2023-09-03,Moderna,17978953
Argentina,2023-09-04,Moderna,17982950
Argentina,2023-09-05,Moderna,17988419
Argentina,2023-09-06,Moderna,17996121
Argentina,2023-09-07,Moderna,18003427
Argentina,2023-09-08,Moderna,18012534
Argentina,2023-09-09,Moderna,18013856
Argentina,2023-09-10,Moderna,18014306
Argentina,2023-09-11,Moderna,18022307
Argentina,2023-09-12,Moderna,18030679
Argentina,2023-09-13,Moderna,18040064
Argentina,2023-09-14,Moderna,18049666
Argentina,2023-09-15,Moderna,18059269
Argentina,2023-09-16,Moderna,18060464
Argentina,2023-09-17,Moderna,18060759
Argentina,2023-09-18,Moderna,18069135
Argentina,2023-09-19,Moderna,18077403
Argentina,2023-09-20,Moderna,18084918
Argentina,2023-09-21,Moderna,18092089
Argentina,2023-09-22,Moderna,18099389
Argentina,2023-09-23,Moderna,18100243
Argentina,2023-09-24,Moderna,18100355
Argentina,2023-09-25,Moderna,18107016
Argentina,2023-09-26,Moderna,18115364
Argentina,2023-09-27,Moderna,18123861
Argentina,2023-09-28,Moderna,18130774
Argentina,2023-09-29,Moderna,18139508
Argentina,2023-09-30,Moderna,18141128
Argentina,2023-10-01,Moderna,18141409
Argentina,2023-10-02,Moderna,18154751
Argentina,2023-10-03,Moderna,18167694
Argentina,2023-10-04,Moderna,18178517
Argentina,2023-10-05,Moderna,18188977
Argentina,2023-10-06,Moderna,18199150
Argentina,2023-10-07,Moderna,18200270
Argentina,2023-10-08,Moderna,18200473
Argentina,2023-10-09,Moderna,18208568
Argentina,2023-10-10,Moderna,18216630
Argentina,2023-10-11,Moderna,18224151
Argentina,2023-10-12,Moderna,18230653
Argentina,2023-10-13,Moderna,18230874
Argentina,2023-10-14,Moderna,18231287
Argentina,2023-10-15,Moderna,18231337
Argentina,2023-10-16,Moderna,18231504
Argentina,2023-10-17,Moderna,18236099
Argentina,2020-12-29,Oxford/AstraZeneca,1
Argentina,2021-01-01,Oxford/AstraZeneca,3
Argentina,2021-01-02,Oxford/AstraZeneca,4
Argentina,2021-01-06,Oxford/AstraZeneca,5
Argentina,2021-01-07,Oxford/AstraZeneca,9
Argentina,2021-01-08,Oxford/AstraZeneca,10
Argentina,2021-01-09,Oxford/AstraZeneca,11
Argentina,2021-01-11,Oxford/AstraZeneca,12
Argentina,2021-01-12,Oxford/AstraZeneca,14
Argentina,2021-01-13,Oxford/AstraZeneca,15
Argentina,2021-01-21,Oxford/AstraZeneca,20
Argentina,2021-01-22,Oxford/AstraZeneca,23
Argentina,2021-01-23,Oxford/AstraZeneca,28
Argentina,2021-01-24,Oxford/AstraZeneca,29
Argentina,2021-01-25,Oxford/AstraZeneca,37
Argentina,2021-01-26,Oxford/AstraZeneca,75
Argentina,2021-01-27,Oxford/AstraZeneca,77
Argentina,2021-01-28,Oxford/AstraZeneca,78
Argentina,2021-01-29,Oxford/AstraZeneca,79
Argentina,2021-02-01,Oxford/AstraZeneca,98
Argentina,2021-02-02,Oxford/AstraZeneca,131
Argentina,2021-02-03,Oxford/AstraZeneca,139
Argentina,2021-02-04,Oxford/AstraZeneca,144
Argentina,2021-02-05,Oxford/AstraZeneca,149
Argentina,2021-02-07,Oxford/AstraZeneca,150
Argentina,2021-02-08,Oxford/AstraZeneca,152
Argentina,2021-02-09,Oxford/AstraZeneca,154
Argentina,2021-02-10,Oxford/AstraZeneca,157
Argentina,2021-02-11,Oxford/AstraZeneca,160
Argentina,2021-02-12,Oxford/AstraZeneca,161
Argentina,2021-02-13,Oxford/AstraZeneca,163
Argentina,2021-02-16,Oxford/AstraZeneca,175
Argentina,2021-02-17,Oxford/AstraZeneca,186
Argentina,2021-02-18,Oxford/AstraZeneca,217
Argentina,2021-02-19,Oxford/AstraZeneca,407
Argentina,2021-02-20,Oxford/AstraZeneca,555
Argentina,2021-02-21,Oxford/AstraZeneca,956
Argentina,2021-02-22,Oxford/AstraZeneca,23563
Argentina,2021-02-23,Oxford/AstraZeneca,73776
Argentina,2021-02-24,Oxford/AstraZeneca,135878
Argentina,2021-02-25,Oxford/AstraZeneca,189056
Argentina,2021-02-26,Oxford/AstraZeneca,245131
Argentina,2021-02-27,Oxford/AstraZeneca,258480
Argentina,2021-02-28,Oxford/AstraZeneca,263831
Argentina,2021-03-01,Oxford/AstraZeneca,317170
Argentina,2021-03-02,Oxford/AstraZeneca,368819
Argentina,2021-03-03,Oxford/AstraZeneca,404820
Argentina,2021-03-04,Oxford/AstraZeneca,430551
Argentina,2021-03-05,Oxford/AstraZeneca,454852
Argentina,2021-03-06,Oxford/AstraZeneca,462771
Argentina,2021-03-07,Oxford/AstraZeneca,467747
Argentina,2021-03-08,Oxford/AstraZeneca,499332
Argentina,2021-03-09,Oxford/AstraZeneca,515679
Argentina,2021-03-10,Oxford/AstraZeneca,527768
Argentina,2021-03-11,Oxford/AstraZeneca,537715
Argentina,2021-03-12,Oxford/AstraZeneca,545239
Argentina,2021-03-13,Oxford/AstraZeneca,548218
Argentina,2021-03-14,Oxford/AstraZeneca,548267
Argentina,2021-03-15,Oxford/AstraZeneca,554691
Argentina,2021-03-16,Oxford/AstraZeneca,557811
Argentina,2021-03-17,Oxford/AstraZeneca,560524
Argentina,2021-03-18,Oxford/AstraZeneca,562213
Argentina,2021-03-19,Oxford/AstraZeneca,564062
Argentina,2021-03-20,Oxford/AstraZeneca,564404
Argentina,2021-03-21,Oxford/AstraZeneca,564427
Argentina,2021-03-22,Oxford/AstraZeneca,565899
Argentina,2021-03-23,Oxford/AstraZeneca,570589
Argentina,2021-03-24,Oxford/AstraZeneca,571867
Argentina,2021-03-25,Oxford/AstraZeneca,573223
Argentina,2021-03-26,Oxford/AstraZeneca,575879
Argentina,2021-03-27,Oxford/AstraZeneca,576773
Argentina,2021-03-28,Oxford/AstraZeneca,577680
Argentina,2021-03-29,Oxford/AstraZeneca,581273
Argentina,2021-03-30,Oxford/AstraZeneca,584156
Argentina,2021-03-31,Oxford/AstraZeneca,604104
Argentina,2021-04-01,Oxford/AstraZeneca,629681
Argentina,2021-04-02,Oxford/AstraZeneca,642506
Argentina,2021-04-03,Oxford/AstraZeneca,661149
Argentina,2021-04-04,Oxford/AstraZeneca,675546
Argentina,2021-04-05,Oxford/AstraZeneca,709388
Argentina,2021-04-06,Oxford/AstraZeneca,735856
Argentina,2021-04-07,Oxford/AstraZeneca,766096
Argentina,2021-04-08,Oxford/AstraZeneca,790194
Argentina,2021-04-09,Oxford/AstraZeneca,808551
Argentina,2021-04-10,Oxford/AstraZeneca,813369
Argentina,2021-04-11,Oxford/AstraZeneca,814236
Argentina,2021-04-12,Oxford/AstraZeneca,824152
Argentina,2021-04-13,Oxford/AstraZeneca,832498
Argentina,2021-04-14,Oxford/AstraZeneca,838943
Argentina,2021-04-15,Oxford/AstraZeneca,843143
Argentina,2021-04-16,Oxford/AstraZeneca,846428
Argentina,2021-04-17,Oxford/AstraZeneca,847322
Argentina,2021-04-18,Oxford/AstraZeneca,848597
Argentina,2021-04-19,Oxford/AstraZeneca,863997
Argentina,2021-04-20,Oxford/AstraZeneca,916539
Argentina,2021-04-21,Oxford/AstraZeneca,1036834
Argentina,2021-04-22,Oxford/AstraZeneca,1154165
Argentina,2021-04-23,Oxford/AstraZeneca,1272507
Argentina,2021-04-24,Oxford/AstraZeneca,1326373
Argentina,2021-04-25,Oxford/AstraZeneca,1358833
Argentina,2021-04-26,Oxford/AstraZeneca,1431952
Argentina,2021-04-27,Oxford/AstraZeneca,1491084
Argentina,2021-04-28,Oxford/AstraZeneca,1543241
Argentina,2021-04-29,Oxford/AstraZeneca,1582006
Argentina,2021-04-30,Oxford/AstraZeneca,1612564
Argentina,2021-05-01,Oxford/AstraZeneca,1617828
Argentina,2021-05-02,Oxford/AstraZeneca,1624421
Argentina,2021-05-03,Oxford/AstraZeneca,1648046
Argentina,2021-05-04,Oxford/AstraZeneca,1671661
Argentina,2021-05-05,Oxford/AstraZeneca,1696587
Argentina,2021-05-06,Oxford/AstraZeneca,1714428
Argentina,2021-05-07,Oxford/AstraZeneca,1728392
Argentina,2021-05-08,Oxford/AstraZeneca,1732451
Argentina,2021-05-09,Oxford/AstraZeneca,1734191
Argentina,2021-05-10,Oxford/AstraZeneca,1744119
Argentina,2021-05-11,Oxford/AstraZeneca,1752397
Argentina,2021-05-12,Oxford/AstraZeneca,1758182
Argentina,2021-05-13,Oxford/AstraZeneca,1763886
Argentina,2021-05-14,Oxford/AstraZeneca,1773098
Argentina,2021-05-15,Oxford/AstraZeneca,1776184
Argentina,2021-05-16,Oxford/AstraZeneca,1777659
Argentina,2021-05-17,Oxford/AstraZeneca,1784970
Argentina,2021-05-18,Oxford/AstraZeneca,1794769
Argentina,2021-05-19,Oxford/AstraZeneca,1802127
Argentina,2021-05-20,Oxford/AstraZeneca,1812639
Argentina,2021-05-21,Oxford/AstraZeneca,1821850
Argentina,2021-05-22,Oxford/AstraZeneca,1823376
Argentina,2021-05-23,Oxford/AstraZeneca,1823794
Argentina,2021-05-24,Oxford/AstraZeneca,1824977
Argentina,2021-05-25,Oxford/AstraZeneca,1847060
Argentina,2021-05-26,Oxford/AstraZeneca,1873942
Argentina,2021-05-27,Oxford/AstraZeneca,1919421
Argentina,2021-05-28,Oxford/AstraZeneca,2011813
Argentina,2021-05-29,Oxford/AstraZeneca,2121759
Argentina,2021-05-30,Oxford/AstraZeneca,2180915
Argentina,2021-05-31,Oxford/AstraZeneca,2308150
Argentina,2021-06-01,Oxford/AstraZeneca,2457251
Argentina,2021-06-02,Oxford/AstraZeneca,2620838
Argentina,2021-06-03,Oxford/AstraZeneca,2843793
Argentina,2021-06-04,Oxford/AstraZeneca,3148940
Argentina,2021-06-05,Oxford/AstraZeneca,3426730
Argentina,2021-06-06,Oxford/AstraZeneca,3614661
Argentina,2021-06-07,Oxford/AstraZeneca,3894193
Argentina,2021-06-08,Oxford/AstraZeneca,4171701
Argentina,2021-06-09,Oxford/AstraZeneca,4430790
Argentina,2021-06-10,Oxford/AstraZeneca,4654740
Argentina,2021-06-11,Oxford/AstraZeneca,4838966
Argentina,2021-06-12,Oxford/AstraZeneca,4904996
Argentina,2021-06-13,Oxford/AstraZeneca,4949659
Argentina,2021-06-14,Oxford/AstraZeneca,5076604
Argentina,2021-06-15,Oxford/AstraZeneca,5205976
Argentina,2021-06-16,Oxford/AstraZeneca,5391756
Argentina,2021-06-17,Oxford/AstraZeneca,5620929
Argentina,2021-06-18,Oxford/AstraZeneca,5945745
Argentina,2021-06-19,Oxford/AstraZeneca,6132305
Argentina,2021-06-20,Oxford/AstraZeneca,6210264
Argentina,2021-06-21,Oxford/AstraZeneca,6348601
Argentina,2021-06-22,Oxford/AstraZeneca,6576190
Argentina,2021-06-23,Oxford/AstraZeneca,6770060
Argentina,2021-06-24,Oxford/AstraZeneca,6945233
Argentina,2021-06-25,Oxford/AstraZeneca,7164894
Argentina,2021-06-26,Oxford/AstraZeneca,7358173
Argentina,2021-06-27,Oxford/AstraZeneca,7457431
Argentina,2021-06-28,Oxford/AstraZeneca,7623264
Argentina,2021-06-29,Oxford/AstraZeneca,7800866
Argentina,2021-06-30,Oxford/AstraZeneca,8008352
Argentina,2021-07-01,Oxford/AstraZeneca,8321938
Argentina,2021-07-02,Oxford/AstraZeneca,8589483
Argentina,2021-07-03,Oxford/AstraZeneca,8753385
Argentina,2021-07-04,Oxford/AstraZeneca,8869350
Argentina,2021-07-05,Oxford/AstraZeneca,9129562
Argentina,2021-07-06,Oxford/AstraZeneca,9366385
Argentina,2021-07-07,Oxford/AstraZeneca,9593342
Argentina,2021-07-08,Oxford/AstraZeneca,9725907
Argentina,2021-07-09,Oxford/AstraZeneca,9789134
Argentina,2021-07-10,Oxford/AstraZeneca,9861017
Argentina,2021-07-11,Oxford/AstraZeneca,9912579
Argentina,2021-07-12,Oxford/AstraZeneca,10000317
Argentina,2021-07-13,Oxford/AstraZeneca,10080217
Argentina,2021-07-14,Oxford/AstraZeneca,10149230
Argentina,2021-07-15,Oxford/AstraZeneca,10211351
Argentina,2021-07-16,Oxford/AstraZeneca,10264235
Argentina,2021-07-17,Oxford/AstraZeneca,10304627
Argentina,2021-07-18,Oxford/AstraZeneca,10346848
Argentina,2021-07-19,Oxford/AstraZeneca,10428147
Argentina,2021-07-20,Oxford/AstraZeneca,10497183
Argentina,2021-07-21,Oxford/AstraZeneca,10563855
Argentina,2021-07-22,Oxford/AstraZeneca,10625546
Argentina,2021-07-23,Oxford/AstraZeneca,10700376
Argentina,2021-07-24,Oxford/AstraZeneca,10761339
Argentina,2021-07-25,Oxford/AstraZeneca,10772966
Argentina,2021-07-26,Oxford/AstraZeneca,10876586
Argentina,2021-07-27,Oxford/AstraZeneca,11047255
Argentina,2021-07-28,Oxford/AstraZeneca,11206641
Argentina,2021-07-29,Oxford/AstraZeneca,11325534
Argentina,2021-07-30,Oxford/AstraZeneca,11437295
Argentina,2021-07-31,Oxford/AstraZeneca,11498953
Argentina,2021-08-01,Oxford/AstraZeneca,11528400
Argentina,2021-08-02,Oxford/AstraZeneca,11616544
Argentina,2021-08-03,Oxford/AstraZeneca,11750425
Argentina,2021-08-04,Oxford/AstraZeneca,11893169
Argentina,2021-08-05,Oxford/AstraZeneca,12061708
Argentina,2021-08-06,Oxford/AstraZeneca,12216798
Argentina,2021-08-07,Oxford/AstraZeneca,12298782
Argentina,2021-08-08,Oxford/AstraZeneca,12321215
Argentina,2021-08-09,Oxford/AstraZeneca,12437080
Argentina,2021-08-10,Oxford/AstraZeneca,12546342
Argentina,2021-08-11,Oxford/AstraZeneca,12686889
Argentina,2021-08-12,Oxford/AstraZeneca,12824189
Argentina,2021-08-13,Oxford/AstraZeneca,12945926
Argentina,2021-08-14,Oxford/AstraZeneca,13035065
Argentina,2021-08-15,Oxford/AstraZeneca,13122790
Argentina,2021-08-16,Oxford/AstraZeneca,13151501
Argentina,2021-08-17,Oxford/AstraZeneca,13218382
Argentina,2021-08-18,Oxford/AstraZeneca,13292541
Argentina,2021-08-19,Oxford/AstraZeneca,13405535
Argentina,2021-08-20,Oxford/AstraZeneca,13556497
Argentina,2021-08-21,Oxford/AstraZeneca,13682269
Argentina,2021-08-22,Oxford/AstraZeneca,13769391
Argentina,2021-08-23,Oxford/AstraZeneca,13900360
Argentina,2021-08-24,Oxford/AstraZeneca,14048407
Argentina,2021-08-25,Oxford/AstraZeneca,14211267
Argentina,2021-08-26,Oxford/AstraZeneca,14361356
Argentina,2021-08-27,Oxford/AstraZeneca,14507490
Argentina,2021-08-28,Oxford/AstraZeneca,14561199
Argentina,2021-08-29,Oxford/AstraZeneca,14594740
Argentina,2021-08-30,Oxford/AstraZeneca,14717463
Argentina,2021-08-31,Oxford/AstraZeneca,14838721
Argentina,2021-09-01,Oxford/AstraZeneca,14949615
Argentina,2021-09-02,Oxford/AstraZeneca,15030339
Argentina,2021-09-03,Oxford/AstraZeneca,15111610
Argentina,2021-09-04,Oxford/AstraZeneca,15170533
Argentina,2021-09-05,Oxford/AstraZeneca,15231765
Argentina,2021-09-06,Oxford/AstraZeneca,15395076
Argentina,2021-09-07,Oxford/AstraZeneca,15579723
Argentina,2021-09-08,Oxford/AstraZeneca,15721036
Argentina,2021-09-09,Oxford/AstraZeneca,15859275
Argentina,2021-09-10,Oxford/AstraZeneca,15950549
Argentina,2021-09-11,Oxford/AstraZeneca,16072179
Argentina,2021-09-12,Oxford/AstraZeneca,16076426
Argentina,2021-09-13,Oxford/AstraZeneca,16243333
Argentina,2021-09-14,Oxford/AstraZeneca,16369225
Argentina,2021-09-15,Oxford/AstraZeneca,16415641
Argentina,2021-09-16,Oxford/AstraZeneca,16595709
Argentina,2021-09-17,Oxford/AstraZeneca,16709075
Argentina,2021-09-18,Oxford/AstraZeneca,16736268
Argentina,2021-09-19,Oxford/AstraZeneca,16806291
Argentina,2021-09-20,Oxford/AstraZeneca,16857139
Argentina,2021-09-21,Oxford/AstraZeneca,16893381
Argentina,2021-09-22,Oxford/AstraZeneca,17050601
Argentina,2021-09-23,Oxford/AstraZeneca,17087320
Argentina,2021-09-24,Oxford/AstraZeneca,17212216
Argentina,2021-09-25,Oxford/AstraZeneca,17236075
Argentina,2021-09-26,Oxford/AstraZeneca,17276492
Argentina,2021-09-27,Oxford/AstraZeneca,17381024
Argentina,2021-09-28,Oxford/AstraZeneca,17481940
Argentina,2021-09-29,Oxford/AstraZeneca,17553184
Argentina,2021-09-30,Oxford/AstraZeneca,17633406
Argentina,2021-10-01,Oxford/AstraZeneca,17775452
Argentina,2021-10-02,Oxford/AstraZeneca,17876844
Argentina,2021-10-03,Oxford/AstraZeneca,17943233
Argentina,2021-10-04,Oxford/AstraZeneca,18002408
Argentina,2021-10-05,Oxford/AstraZeneca,18066615
Argentina,2021-10-06,Oxford/AstraZeneca,18151088
Argentina,2021-10-07,Oxford/AstraZeneca,18251194
Argentina,2021-10-08,Oxford/AstraZeneca,18302429
Argentina,2021-10-09,Oxford/AstraZeneca,18344492
Argentina,2021-10-10,Oxford/AstraZeneca,18368985
Argentina,2021-10-11,Oxford/AstraZeneca,18390528
Argentina,2021-10-12,Oxford/AstraZeneca,18431776
Argentina,2021-10-13,Oxford/AstraZeneca,18470685
Argentina,2021-10-14,Oxford/AstraZeneca,18512633
Argentina,2021-10-15,Oxford/AstraZeneca,18548325
Argentina,2021-10-16,Oxford/AstraZeneca,18562515
Argentina,2021-10-17,Oxford/AstraZeneca,18567279
Argentina,2021-10-18,Oxford/AstraZeneca,18593573
Argentina,2021-10-19,Oxford/AstraZeneca,18626917
Argentina,2021-10-20,Oxford/AstraZeneca,18659552
Argentina,2021-10-21,Oxford/AstraZeneca,18693626
Argentina,2021-10-22,Oxford/AstraZeneca,18725120
Argentina,2021-10-23,Oxford/AstraZeneca,18740198
Argentina,2021-10-24,Oxford/AstraZeneca,18747019
Argentina,2021-10-25,Oxford/AstraZeneca,18787553
Argentina,2021-10-26,Oxford/AstraZeneca,18817630
Argentina,2021-10-27,Oxford/AstraZeneca,18849548
Argentina,2021-10-28,Oxford/AstraZeneca,18893703
Argentina,2021-10-29,Oxford/AstraZeneca,18945775
Argentina,2021-10-30,Oxford/AstraZeneca,18975266
Argentina,2021-10-31,Oxford/AstraZeneca,18988463
Argentina,2021-11-01,Oxford/AstraZeneca,19040884
Argentina,2021-11-02,Oxford/AstraZeneca,19107241
Argentina,2021-11-03,Oxford/AstraZeneca,19172198
Argentina,2021-11-04,Oxford/AstraZeneca,19224859
Argentina,2021-11-05,Oxford/AstraZeneca,19293356
Argentina,2021-11-06,Oxford/AstraZeneca,19324402
Argentina,2021-11-07,Oxford/AstraZeneca,19343796
Argentina,2021-11-08,Oxford/AstraZeneca,19404415
Argentina,2021-11-09,Oxford/AstraZeneca,19477682
Argentina,2021-11-10,Oxford/AstraZeneca,19647925
Argentina,2021-11-11,Oxford/AstraZeneca,19826593
Argentina,2021-11-12,Oxford/AstraZeneca,19986300
Argentina,2021-11-13,Oxford/AstraZeneca,20082788
Argentina,2021-11-14,Oxford/AstraZeneca,20085107
Argentina,2021-11-15,Oxford/AstraZeneca,20175566
Argentina,2021-11-16,Oxford/AstraZeneca,20270349
Argentina,2021-11-17,Oxford/AstraZeneca,20364725
Argentina,2021-11-18,Oxford/AstraZeneca,20457387
Argentina,2021-11-19,Oxford/AstraZeneca,20545698
Argentina,2021-11-20,Oxford/AstraZeneca,20600910
Argentina,2021-11-21,Oxford/AstraZeneca,20627397
Argentina,2021-11-22,Oxford/AstraZeneca,20656669
Argentina,2021-11-23,Oxford/AstraZeneca,20746701
Argentina,2021-11-24,Oxford/AstraZeneca,20843508
Argentina,2021-11-25,Oxford/AstraZeneca,20940878
Argentina,2021-11-26,Oxford/AstraZeneca,21046254
Argentina,2021-11-27,Oxford/AstraZeneca,21097870
Argentina,2021-11-28,Oxford/AstraZeneca,21124974
Argentina,2021-11-29,Oxford/AstraZeneca,21246406
Argentina,2021-11-30,Oxford/AstraZeneca,21375385
Argentina,2021-12-01,Oxford/AstraZeneca,21543067
Argentina,2021-12-02,Oxford/AstraZeneca,21697174
Argentina,2021-12-03,Oxford/AstraZeneca,21806780
Argentina,2021-12-04,Oxford/AstraZeneca,21872860
Argentina,2021-12-05,Oxford/AstraZeneca,21901917
Argentina,2021-12-06,Oxford/AstraZeneca,21995258
Argentina,2021-12-07,Oxford/AstraZeneca,22095664
Argentina,2021-12-08,Oxford/AstraZeneca,22146115
Argentina,2021-12-09,Oxford/AstraZeneca,22262796
Argentina,2021-12-10,Oxford/AstraZeneca,22380922
Argentina,2021-12-11,Oxford/AstraZeneca,22440204
Argentina,2021-12-12,Oxford/AstraZeneca,22490444
Argentina,2021-12-13,Oxford/AstraZeneca,22626890
Argentina,2021-12-14,Oxford/AstraZeneca,22764163
Argentina,2021-12-15,Oxford/AstraZeneca,22956893
Argentina,2021-12-16,Oxford/AstraZeneca,23131770
Argentina,2021-12-17,Oxford/AstraZeneca,23286337
Argentina,2021-12-18,Oxford/AstraZeneca,23351663
Argentina,2021-12-19,Oxford/AstraZeneca,23391998
Argentina,2021-12-20,Oxford/AstraZeneca,23536503
Argentina,2021-12-21,Oxford/AstraZeneca,23666563
Argentina,2021-12-22,Oxford/AstraZeneca,23781033
Argentina,2021-12-23,Oxford/AstraZeneca,23866405
Argentina,2021-12-24,Oxford/AstraZeneca,23870769
Argentina,2021-12-25,Oxford/AstraZeneca,23871051
Argentina,2021-12-26,Oxford/AstraZeneca,23890974
Argentina,2021-12-27,Oxford/AstraZeneca,24036338
Argentina,2021-12-28,Oxford/AstraZeneca,24219029
Argentina,2021-12-29,Oxford/AstraZeneca,24377630
Argentina,2021-12-30,Oxford/AstraZeneca,24504314
Argentina,2021-12-31,Oxford/AstraZeneca,24516054
Argentina,2022-01-01,Oxford/AstraZeneca,24518351
Argentina,2022-01-02,Oxford/AstraZeneca,24548461
Argentina,2022-01-03,Oxford/AstraZeneca,24674582
Argentina,2022-01-04,Oxford/AstraZeneca,24808487
Argentina,2022-01-05,Oxford/AstraZeneca,24922995
Argentina,2022-01-06,Oxford/AstraZeneca,25027523
Argentina,2022-01-07,Oxford/AstraZeneca,25125839
Argentina,2022-01-08,Oxford/AstraZeneca,25163033
Argentina,2022-01-09,Oxford/AstraZeneca,25184683
Argentina,2022-01-10,Oxford/AstraZeneca,25263580
Argentina,2022-01-11,Oxford/AstraZeneca,25336082
Argentina,2022-01-12,Oxford/AstraZeneca,25396126
Argentina,2022-01-13,Oxford/AstraZeneca,25446255
Argentina,2022-01-14,Oxford/AstraZeneca,25483737
Argentina,2022-01-15,Oxford/AstraZeneca,25491999
Argentina,2022-01-16,Oxford/AstraZeneca,25496112
Argentina,2022-01-17,Oxford/AstraZeneca,25520723
Argentina,2022-01-18,Oxford/AstraZeneca,25544613
Argentina,2022-01-19,Oxford/AstraZeneca,25564391
Argentina,2022-01-20,Oxford/AstraZeneca,25581591
Argentina,2022-01-21,Oxford/AstraZeneca,25597466
Argentina,2022-01-22,Oxford/AstraZeneca,25601487
Argentina,2022-01-23,Oxford/AstraZeneca,25602787
Argentina,2022-01-24,Oxford/AstraZeneca,25614858
Argentina,2022-01-25,Oxford/AstraZeneca,25627237
Argentina,2022-01-26,Oxford/AstraZeneca,25636710
Argentina,2022-01-27,Oxford/AstraZeneca,25646269
Argentina,2022-01-28,Oxford/AstraZeneca,25655910
Argentina,2022-01-29,Oxford/AstraZeneca,25658536
Argentina,2022-01-30,Oxford/AstraZeneca,25659511
Argentina,2022-01-31,Oxford/AstraZeneca,25667007
Argentina,2022-02-01,Oxford/AstraZeneca,25674039
Argentina,2022-02-02,Oxford/AstraZeneca,25681085
Argentina,2022-02-03,Oxford/AstraZeneca,25686151
Argentina,2022-02-04,Oxford/AstraZeneca,25691574
Argentina,2022-02-05,Oxford/AstraZeneca,25693010
Argentina,2022-02-06,Oxford/AstraZeneca,25693683
Argentina,2022-02-07,Oxford/AstraZeneca,25698737
Argentina,2022-02-08,Oxford/AstraZeneca,25704425
Argentina,2022-02-09,Oxford/AstraZeneca,25709531
Argentina,2022-02-10,Oxford/AstraZeneca,25713946
Argentina,2022-02-11,Oxford/AstraZeneca,25718839
Argentina,2022-02-12,Oxford/AstraZeneca,25719661
Argentina,2022-02-13,Oxford/AstraZeneca,25720068
Argentina,2022-02-14,Oxford/AstraZeneca,25723493
Argentina,2022-02-15,Oxford/AstraZeneca,25727150
Argentina,2022-02-16,Oxford/AstraZeneca,25730658
Argentina,2022-02-17,Oxford/AstraZeneca,25734008
Argentina,2022-02-18,Oxford/AstraZeneca,25737931
Argentina,2022-02-19,Oxford/AstraZeneca,25738555
Argentina,2022-02-20,Oxford/AstraZeneca,25738709
Argentina,2022-02-21,Oxford/AstraZeneca,25741748
Argentina,2022-02-22,Oxford/AstraZeneca,25745059
Argentina,2022-02-23,Oxford/AstraZeneca,25748163
Argentina,2022-02-24,Oxford/AstraZeneca,25750603
Argentina,2022-02-25,Oxford/AstraZeneca,25753693
Argentina,2022-02-26,Oxford/AstraZeneca,25754893
Argentina,2022-02-27,Oxford/AstraZeneca,25754957
Argentina,2022-02-28,Oxford/AstraZeneca,25755357
Argentina,2022-03-01,Oxford/AstraZeneca,25756367
Argentina,2022-03-02,Oxford/AstraZeneca,25763687
Argentina,2022-03-03,Oxford/AstraZeneca,25770778
Argentina,2022-03-04,Oxford/AstraZeneca,25778534
Argentina,2022-03-05,Oxford/AstraZeneca,25784438
Argentina,2022-03-06,Oxford/AstraZeneca,25789634
Argentina,2022-03-07,Oxford/AstraZeneca,25810345
Argentina,2022-03-08,Oxford/AstraZeneca,25829389
Argentina,2022-03-09,Oxford/AstraZeneca,25847765
Argentina,2022-03-10,Oxford/AstraZeneca,25864847
Argentina,2022-03-11,Oxford/AstraZeneca,25883797
Argentina,2022-03-12,Oxford/AstraZeneca,25891768
Argentina,2022-03-13,Oxford/AstraZeneca,25895087
Argentina,2022-03-14,Oxford/AstraZeneca,25910901
Argentina,2022-03-15,Oxford/AstraZeneca,25927501
Argentina,2022-03-16,Oxford/AstraZeneca,25944823
Argentina,2022-03-17,Oxford/AstraZeneca,25960971
Argentina,2022-03-18,Oxford/AstraZeneca,25979298
Argentina,2022-03-19,Oxford/AstraZeneca,25985184
Argentina,2022-03-20,Oxford/AstraZeneca,25985934
Argentina,2022-03-21,Oxford/AstraZeneca,26004607
Argentina,2022-03-22,Oxford/AstraZeneca,26021090
Argentina,2022-03-23,Oxford/AstraZeneca,26037553
Argentina,2022-03-24,Oxford/AstraZeneca,26039482
Argentina,2022-03-25,Oxford/AstraZeneca,26058197
Argentina,2022-03-26,Oxford/AstraZeneca,26062781
Argentina,2022-03-27,Oxford/AstraZeneca,26063766
