location,date,vaccine,total_vaccinations
Italy,2022-01-07,Pfizer/BioNTech,77360343
Italy,2022-01-08,Pfizer/BioNTech,77626796
Italy,2022-01-09,Pfizer/BioNTech,77799026
Italy,2022-01-10,Pfizer/BioNTech,78081170
Italy,2022-01-11,Pfizer/BioNTech,78399903
Italy,2022-01-12,Pfizer/BioNTech,78726733
Italy,2022-01-13,Pfizer/BioNTech,79051020
Italy,2022-01-14,Pfizer/BioNTech,79374042
Italy,2022-01-15,Pfizer/BioNTech,79694574
Italy,2022-01-16,Pfizer/BioNTech,79903526
Italy,2022-01-17,Pfizer/BioNTech,80174561
Italy,2022-01-18,Pfizer/BioNTech,80473815
Italy,2022-01-19,Pfizer/BioNTech,80763876
Italy,2022-01-20,Pfizer/BioNTech,81053598
Italy,2022-01-21,Pfizer/BioNTech,81338759
Italy,2022-01-22,Pfizer/BioNTech,81609820
Italy,2022-01-23,Pfizer/BioNTech,81779146
Italy,2022-01-24,Pfizer/BioNTech,82040942
Italy,2022-01-25,Pfizer/BioNTech,82319889
Italy,2022-01-26,Pfizer/BioNTech,82597344
Italy,2022-01-27,Pfizer/BioNTech,82864447
Italy,2022-01-28,Pfizer/BioNTech,83144271
Italy,2022-01-29,Pfizer/BioNTech,83430603
Italy,2022-01-30,Pfizer/BioNTech,83611621
Italy,2022-01-31,Pfizer/BioNTech,83848733
Italy,2022-02-01,Pfizer/BioNTech,84083519
Italy,2022-02-02,Pfizer/BioNTech,84302230
Italy,2022-02-03,Pfizer/BioNTech,84510624
Italy,2022-02-04,Pfizer/BioNTech,84725779
Italy,2022-02-05,Pfizer/BioNTech,84955542
Italy,2022-02-06,Pfizer/BioNTech,85081393
Italy,2022-02-07,Pfizer/BioNTech,85249597
Italy,2022-02-08,Pfizer/BioNTech,85414963
Italy,2022-02-09,Pfizer/BioNTech,85566791
Italy,2022-02-10,Pfizer/BioNTech,85717044
Italy,2022-02-11,Pfizer/BioNTech,85872272
Italy,2022-02-12,Pfizer/BioNTech,86035335
Italy,2022-02-13,Pfizer/BioNTech,86120189
Italy,2022-02-14,Pfizer/BioNTech,86227972
Italy,2022-02-15,Pfizer/BioNTech,86344924
Italy,2022-02-16,Pfizer/BioNTech,86448301
Italy,2022-02-17,Pfizer/BioNTech,86543702
Italy,2022-02-18,Pfizer/BioNTech,86651537
Italy,2022-02-19,Pfizer/BioNTech,86758420
Italy,2022-02-20,Pfizer/BioNTech,86810255
Italy,2022-02-21,Pfizer/BioNTech,86891852
Italy,2022-02-22,Pfizer/BioNTech,86973259
Italy,2022-02-23,Pfizer/BioNTech,87048260
Italy,2022-02-24,Pfizer/BioNTech,87123016
Italy,2022-02-25,Pfizer/BioNTech,87208262
Italy,2022-02-26,Pfizer/BioNTech,87297793
Italy,2022-02-27,Pfizer/BioNTech,87340782
Italy,2022-02-28,Pfizer/BioNTech,87409456
Italy,2022-03-01,Pfizer/BioNTech,87463548
Italy,2022-03-02,Pfizer/BioNTech,87515466
Italy,2022-03-03,Pfizer/BioNTech,87572022
Italy,2022-03-04,Pfizer/BioNTech,87634058
Italy,2022-03-05,Pfizer/BioNTech,87693658
Italy,2022-03-06,Pfizer/BioNTech,87714764
Italy,2022-03-07,Pfizer/BioNTech,87763534
Italy,2022-03-08,Pfizer/BioNTech,87811782
Italy,2022-03-09,Pfizer/BioNTech,87855443
Italy,2022-03-10,Pfizer/BioNTech,87903899
Italy,2022-03-11,Pfizer/BioNTech,87958149
Italy,2022-03-12,Pfizer/BioNTech,88013726
Italy,2022-03-13,Pfizer/BioNTech,88031363
Italy,2022-03-14,Pfizer/BioNTech,88074080
Italy,2022-03-15,Pfizer/BioNTech,88118309
Italy,2022-03-16,Pfizer/BioNTech,88158626
Italy,2022-03-17,Pfizer/BioNTech,88201913
Italy,2022-03-18,Pfizer/BioNTech,88249152
Italy,2022-03-19,Pfizer/BioNTech,88293501
Italy,2022-03-20,Pfizer/BioNTech,88304799
Italy,2022-03-21,Pfizer/BioNTech,88341392
Italy,2022-03-22,Pfizer/BioNTech,88377089
Italy,2022-03-23,Pfizer/BioNTech,88409582
Italy,2022-03-24,Pfizer/BioNTech,88446401
Italy,2022-03-25,Pfizer/BioNTech,88488110
Italy,2022-03-26,Pfizer/BioNTech,88527782
Italy,2022-03-27,Pfizer/BioNTech,88536967
Italy,2022-03-28,Pfizer/BioNTech,88570028
Italy,2022-03-29,Pfizer/BioNTech,88601369
Italy,2022-03-30,Pfizer/BioNTech,88629809
Italy,2022-03-31,Pfizer/BioNTech,88661099
Italy,2022-04-01,Pfizer/BioNTech,88685506
Italy,2022-04-02,Pfizer/BioNTech,88707119
Italy,2022-04-03,Pfizer/BioNTech,88711505
Italy,2022-04-04,Pfizer/BioNTech,88732168
Italy,2022-04-05,Pfizer/BioNTech,88753800
Italy,2022-04-06,Pfizer/BioNTech,88775457
Italy,2022-04-07,Pfizer/BioNTech,88798046
Italy,2022-04-08,Pfizer/BioNTech,88824631
Italy,2022-04-09,Pfizer/BioNTech,88847776
Italy,2022-04-10,Pfizer/BioNTech,88852295
Italy,2022-04-11,Pfizer/BioNTech,88874295
Italy,2022-04-12,Pfizer/BioNTech,88895584
Italy,2022-04-13,Pfizer/BioNTech,88918467
Italy,2022-04-14,Pfizer/BioNTech,88946425
Italy,2022-04-15,Pfizer/BioNTech,88973377
Italy,2022-04-16,Pfizer/BioNTech,88988481
Italy,2022-04-17,Pfizer/BioNTech,88988866
Italy,2022-04-18,Pfizer/BioNTech,88990353
Italy,2022-04-19,Pfizer/BioNTech,89024077
Italy,2022-04-20,Pfizer/BioNTech,89058754
Italy,2022-04-21,Pfizer/BioNTech,89092956
Italy,2022-04-22,Pfizer/BioNTech,89131351
Italy,2022-04-23,Pfizer/BioNTech,89159866
Italy,2022-04-24,Pfizer/BioNTech,89164798
Italy,2022-04-25,Pfizer/BioNTech,89166959
Italy,2022-04-26,Pfizer/BioNTech,89205086
Italy,2022-04-27,Pfizer/BioNTech,89242545
Italy,2022-04-28,Pfizer/BioNTech,89278671
Italy,2022-04-29,Pfizer/BioNTech,89317282
Italy,2022-04-30,Pfizer/BioNTech,89345385
Italy,2022-05-01,Pfizer/BioNTech,89346755
Italy,2022-05-02,Pfizer/BioNTech,89372603
Italy,2022-05-03,Pfizer/BioNTech,89404492
Italy,2022-05-04,Pfizer/BioNTech,89439052
Italy,2022-05-05,Pfizer/BioNTech,89473597
Italy,2022-05-06,Pfizer/BioNTech,89508651
Italy,2022-05-07,Pfizer/BioNTech,89529732
Italy,2022-05-08,Pfizer/BioNTech,89532923
Italy,2022-05-09,Pfizer/BioNTech,89559807
Italy,2022-05-10,Pfizer/BioNTech,89592675
Italy,2022-05-11,Pfizer/BioNTech,89629575
Italy,2022-05-12,Pfizer/BioNTech,89664680
Italy,2022-05-13,Pfizer/BioNTech,89697780
Italy,2022-05-14,Pfizer/BioNTech,89718829
Italy,2022-05-15,Pfizer/BioNTech,89721714
Italy,2022-05-16,Pfizer/BioNTech,89745052
Italy,2022-05-17,Pfizer/BioNTech,89772638
Italy,2022-05-18,Pfizer/BioNTech,89805970
Italy,2022-05-19,Pfizer/BioNTech,89838170
Italy,2022-05-20,Pfizer/BioNTech,89868566
Italy,2022-05-21,Pfizer/BioNTech,89888067
Italy,2022-05-22,Pfizer/BioNTech,89891031
Italy,2022-05-23,Pfizer/BioNTech,89913015
Italy,2022-05-24,Pfizer/BioNTech,89940125
Italy,2022-05-25,Pfizer/BioNTech,89970088
Italy,2022-05-26,Pfizer/BioNTech,89999670
Italy,2022-05-27,Pfizer/BioNTech,90028605
Italy,2022-05-28,Pfizer/BioNTech,90046439
Italy,2022-05-29,Pfizer/BioNTech,90049465
Italy,2022-05-30,Pfizer/BioNTech,90069481
Italy,2022-05-31,Pfizer/BioNTech,90093251
Italy,2022-06-01,Pfizer/BioNTech,90112477
Italy,2022-06-02,Pfizer/BioNTech,90113334
Italy,2022-06-03,Pfizer/BioNTech,90128683
Italy,2022-06-04,Pfizer/BioNTech,90137635
Italy,2022-06-05,Pfizer/BioNTech,90138681
Italy,2022-06-06,Pfizer/BioNTech,90152871
Italy,2022-06-07,Pfizer/BioNTech,90170720
Italy,2022-06-08,Pfizer/BioNTech,90189874
Italy,2022-06-09,Pfizer/BioNTech,90209368
Italy,2022-06-10,Pfizer/BioNTech,90227792
Italy,2022-06-11,Pfizer/BioNTech,90238025
Italy,2022-06-12,Pfizer/BioNTech,90239351
Italy,2022-06-13,Pfizer/BioNTech,90250797
Italy,2022-06-14,Pfizer/BioNTech,90266520
Italy,2022-06-15,Pfizer/BioNTech,90282775
Italy,2022-06-16,Pfizer/BioNTech,90298786
Italy,2022-06-17,Pfizer/BioNTech,90314271
Italy,2022-06-18,Pfizer/BioNTech,90324228
Italy,2022-06-19,Pfizer/BioNTech,90324988
Italy,2022-06-20,Pfizer/BioNTech,90336726
Italy,2022-06-21,Pfizer/BioNTech,90351717
Italy,2022-06-22,Pfizer/BioNTech,90367686
Italy,2022-06-23,Pfizer/BioNTech,90383362
Italy,2022-06-24,Pfizer/BioNTech,90398814
Italy,2022-06-25,Pfizer/BioNTech,90409665
Italy,2022-06-26,Pfizer/BioNTech,90410663
Italy,2022-06-27,Pfizer/BioNTech,90423675
Italy,2022-06-28,Pfizer/BioNTech,90439611
Italy,2022-06-29,Pfizer/BioNTech,90455803
Italy,2022-06-30,Pfizer/BioNTech,90472924
Italy,2022-07-01,Pfizer/BioNTech,90487024
Italy,2022-07-02,Pfizer/BioNTech,90495437
Italy,2022-07-03,Pfizer/BioNTech,90496242
Italy,2022-07-04,Pfizer/BioNTech,90508562
Italy,2022-07-05,Pfizer/BioNTech,90525314
Italy,2022-07-06,Pfizer/BioNTech,90543853
Italy,2022-07-07,Pfizer/BioNTech,90566135
Italy,2022-07-08,Pfizer/BioNTech,90592190
Italy,2022-07-09,Pfizer/BioNTech,90610000
Italy,2022-07-10,Pfizer/BioNTech,90611527
Italy,2022-07-11,Pfizer/BioNTech,90637209
Italy,2022-07-12,Pfizer/BioNTech,90673268
Italy,2022-07-13,Pfizer/BioNTech,90722095
Italy,2022-07-14,Pfizer/BioNTech,90781450
Italy,2022-07-15,Pfizer/BioNTech,90850917
Italy,2022-07-16,Pfizer/BioNTech,90894658
Italy,2022-07-17,Pfizer/BioNTech,90900357
Italy,2022-07-18,Pfizer/BioNTech,90967788
Italy,2022-07-19,Pfizer/BioNTech,91045839
Italy,2022-07-20,Pfizer/BioNTech,91127996
Italy,2022-07-21,Pfizer/BioNTech,91214676
Italy,2022-07-22,Pfizer/BioNTech,91294991
Italy,2022-07-23,Pfizer/BioNTech,91343639
Italy,2022-07-24,Pfizer/BioNTech,91350937
Italy,2022-07-25,Pfizer/BioNTech,91414358
Italy,2022-07-26,Pfizer/BioNTech,91483490
Italy,2022-07-27,Pfizer/BioNTech,91557746
Italy,2022-07-28,Pfizer/BioNTech,91636744
Italy,2022-07-29,Pfizer/BioNTech,91705777
Italy,2022-07-30,Pfizer/BioNTech,91748721
Italy,2022-07-31,Pfizer/BioNTech,91755005
Italy,2022-08-01,Pfizer/BioNTech,91804188
Italy,2022-08-02,Pfizer/BioNTech,91859195
Italy,2022-08-03,Pfizer/BioNTech,91912468
Italy,2022-08-04,Pfizer/BioNTech,91968061
Italy,2022-08-05,Pfizer/BioNTech,92015906
Italy,2022-08-06,Pfizer/BioNTech,92040541
Italy,2022-08-07,Pfizer/BioNTech,92044910
Italy,2022-08-08,Pfizer/BioNTech,92076652
Italy,2022-08-09,Pfizer/BioNTech,92112675
Italy,2022-08-10,Pfizer/BioNTech,92146164
Italy,2022-08-11,Pfizer/BioNTech,92178299
Italy,2022-08-12,Pfizer/BioNTech,92202553
Italy,2022-08-13,Pfizer/BioNTech,92211720
Italy,2022-08-14,Pfizer/BioNTech,92212528
Italy,2022-08-15,Pfizer/BioNTech,92212725
Italy,2022-08-16,Pfizer/BioNTech,92230375
Italy,2022-08-17,Pfizer/BioNTech,92251054
Italy,2022-08-18,Pfizer/BioNTech,92276312
Italy,2022-08-19,Pfizer/BioNTech,92296143
Italy,2022-08-20,Pfizer/BioNTech,92305316
Italy,2022-08-21,Pfizer/BioNTech,92306232
Italy,2022-08-22,Pfizer/BioNTech,92322578
Italy,2022-08-23,Pfizer/BioNTech,92343463
Italy,2022-08-24,Pfizer/BioNTech,92363107
Italy,2022-08-25,Pfizer/BioNTech,92385550
Italy,2022-08-26,Pfizer/BioNTech,92406253
Italy,2022-08-27,Pfizer/BioNTech,92415914
Italy,2022-08-28,Pfizer/BioNTech,92417066
Italy,2022-08-29,Pfizer/BioNTech,92435120
Italy,2022-08-30,Pfizer/BioNTech,92456833
Italy,2022-08-31,Pfizer/BioNTech,92478391
Italy,2022-09-01,Pfizer/BioNTech,92498005
Italy,2022-09-02,Pfizer/BioNTech,92514591
Italy,2022-09-03,Pfizer/BioNTech,92523187
Italy,2022-09-04,Pfizer/BioNTech,92523839
Italy,2022-09-05,Pfizer/BioNTech,92538469
Italy,2022-09-06,Pfizer/BioNTech,92554875
Italy,2022-09-07,Pfizer/BioNTech,92571034
Italy,2022-09-08,Pfizer/BioNTech,92587286
Italy,2022-09-09,Pfizer/BioNTech,92601881
Italy,2022-09-10,Pfizer/BioNTech,92608290
Italy,2022-09-11,Pfizer/BioNTech,92608744
Italy,2022-09-12,Pfizer/BioNTech,92620268
Italy,2022-09-13,Pfizer/BioNTech,92634600
Italy,2022-09-14,Pfizer/BioNTech,92650986
Italy,2022-09-15,Pfizer/BioNTech,92668788
Italy,2022-09-16,Pfizer/BioNTech,92686337
Italy,2022-09-17,Pfizer/BioNTech,92694941
Italy,2022-09-18,Pfizer/BioNTech,92695946
Italy,2022-09-19,Pfizer/BioNTech,92709983
Italy,2022-09-20,Pfizer/BioNTech,92727399
Italy,2022-09-21,Pfizer/BioNTech,92745703
Italy,2022-09-22,Pfizer/BioNTech,92765790
Italy,2022-09-23,Pfizer/BioNTech,92785367
Italy,2022-09-24,Pfizer/BioNTech,92795985
Italy,2022-09-25,Pfizer/BioNTech,92797154
Italy,2022-09-26,Pfizer/BioNTech,92815299
Italy,2022-09-27,Pfizer/BioNTech,92838050
Italy,2022-09-28,Pfizer/BioNTech,92863596
Italy,2022-09-29,Pfizer/BioNTech,92891500
Italy,2022-09-30,Pfizer/BioNTech,92919086
Italy,2022-10-01,Pfizer/BioNTech,92933383
Italy,2022-10-02,Pfizer/BioNTech,92935396
Italy,2022-10-03,Pfizer/BioNTech,92959569
Italy,2022-10-04,Pfizer/BioNTech,92990709
Italy,2022-10-05,Pfizer/BioNTech,93028518
Italy,2022-10-06,Pfizer/BioNTech,93074205
Italy,2022-10-07,Pfizer/BioNTech,93124006
Italy,2022-10-08,Pfizer/BioNTech,93150399
Italy,2022-10-09,Pfizer/BioNTech,93154117
Italy,2022-10-10,Pfizer/BioNTech,93196437
Italy,2022-10-11,Pfizer/BioNTech,93250399
Italy,2022-10-12,Pfizer/BioNTech,93306732
Italy,2022-10-13,Pfizer/BioNTech,93370573
Italy,2022-10-14,Pfizer/BioNTech,93434018
Italy,2022-10-15,Pfizer/BioNTech,93466489
Italy,2022-10-16,Pfizer/BioNTech,93471047
Italy,2022-10-17,Pfizer/BioNTech,93518800
Italy,2022-10-18,Pfizer/BioNTech,93580591
Italy,2022-10-19,Pfizer/BioNTech,93645684
Italy,2022-10-20,Pfizer/BioNTech,93716969
Italy,2022-10-21,Pfizer/BioNTech,93782432
Italy,2022-10-22,Pfizer/BioNTech,93817508
Italy,2022-10-23,Pfizer/BioNTech,93822933
Italy,2022-10-24,Pfizer/BioNTech,93872243
Italy,2022-10-25,Pfizer/BioNTech,93932969
Italy,2022-10-26,Pfizer/BioNTech,93998819
Italy,2022-10-27,Pfizer/BioNTech,94067533
Italy,2022-10-28,Pfizer/BioNTech,94130823
Italy,2022-10-29,Pfizer/BioNTech,94163010
Italy,2022-10-30,Pfizer/BioNTech,94167886
Italy,2022-10-31,Pfizer/BioNTech,94203934
Italy,2022-11-01,Pfizer/BioNTech,94208045
Italy,2022-11-02,Pfizer/BioNTech,94253988
Italy,2022-11-03,Pfizer/BioNTech,94312161
Italy,2022-11-04,Pfizer/BioNTech,94369262
Italy,2022-11-05,Pfizer/BioNTech,94400100
Italy,2022-11-06,Pfizer/BioNTech,94404000
Italy,2022-11-07,Pfizer/BioNTech,94444284
Italy,2022-11-08,Pfizer/BioNTech,94495989
Italy,2022-11-09,Pfizer/BioNTech,94547949
Italy,2022-11-10,Pfizer/BioNTech,94603255
Italy,2022-11-11,Pfizer/BioNTech,94655757
Italy,2022-11-12,Pfizer/BioNTech,94684521
Italy,2022-11-13,Pfizer/BioNTech,94688624
Italy,2022-11-14,Pfizer/BioNTech,94725222
Italy,2022-11-15,Pfizer/BioNTech,94770405
Italy,2022-11-16,Pfizer/BioNTech,94819476
Italy,2022-11-17,Pfizer/BioNTech,94869243
Italy,2022-11-18,Pfizer/BioNTech,94919534
Italy,2022-11-19,Pfizer/BioNTech,94944633
Italy,2022-11-20,Pfizer/BioNTech,94948404
Italy,2022-11-21,Pfizer/BioNTech,94982111
Italy,2022-11-22,Pfizer/BioNTech,95021322
Italy,2022-11-23,Pfizer/BioNTech,95065095
Italy,2022-11-24,Pfizer/BioNTech,95110552
Italy,2022-11-25,Pfizer/BioNTech,95156366
Italy,2022-11-26,Pfizer/BioNTech,95182688
Italy,2022-11-27,Pfizer/BioNTech,95187287
Italy,2022-11-28,Pfizer/BioNTech,95222138
Italy,2022-11-29,Pfizer/BioNTech,95264834
Italy,2022-11-30,Pfizer/BioNTech,95311904
Italy,2022-12-01,Pfizer/BioNTech,95356247
Italy,2022-12-02,Pfizer/BioNTech,95401968
Italy,2022-12-03,Pfizer/BioNTech,95427390
Italy,2022-12-04,Pfizer/BioNTech,95430859
Italy,2022-12-05,Pfizer/BioNTech,95467506
Italy,2022-12-06,Pfizer/BioNTech,95512327
Italy,2022-12-07,Pfizer/BioNTech,95551182
Italy,2022-12-08,Pfizer/BioNTech,95552967
Italy,2022-12-09,Pfizer/BioNTech,95589212
Italy,2022-12-10,Pfizer/BioNTech,95607877
Italy,2022-12-11,Pfizer/BioNTech,95610412
Italy,2022-12-12,Pfizer/BioNTech,95642161
Italy,2022-12-13,Pfizer/BioNTech,95680737
Italy,2022-12-14,Pfizer/BioNTech,95721504
Italy,2022-12-15,Pfizer/BioNTech,95763003
Italy,2022-12-16,Pfizer/BioNTech,95803122
Italy,2022-12-17,Pfizer/BioNTech,95822932
Italy,2022-12-18,Pfizer/BioNTech,95825992
Italy,2022-12-19,Pfizer/BioNTech,95851885
Italy,2022-12-20,Pfizer/BioNTech,95881128
Italy,2022-12-21,Pfizer/BioNTech,95907335
Italy,2022-12-22,Pfizer/BioNTech,95927988
Italy,2022-12-23,Pfizer/BioNTech,95940167
Italy,2022-12-24,Pfizer/BioNTech,95941620
Italy,2022-12-25,Pfizer/BioNTech,95941647
Italy,2022-12-26,Pfizer/BioNTech,95942106
Italy,2022-12-27,Pfizer/BioNTech,95957137
Italy,2022-12-28,Pfizer/BioNTech,95974860
Italy,2022-12-29,Pfizer/BioNTech,95993875
Italy,2022-12-30,Pfizer/BioNTech,96010574
Italy,2022-12-31,Pfizer/BioNTech,96013377
Italy,2023-01-01,Pfizer/BioNTech,96013450
Italy,2023-01-02,Pfizer/BioNTech,96024960
Italy,2023-01-03,Pfizer/BioNTech,96046093
Italy,2023-01-04,Pfizer/BioNTech,96068380
Italy,2023-01-05,Pfizer/BioNTech,96087918
Italy,2023-01-06,Pfizer/BioNTech,96088666
Italy,2023-01-07,Pfizer/BioNTech,96096214
Italy,2023-01-08,Pfizer/BioNTech,96097417
Italy,2023-01-09,Pfizer/BioNTech,96112943
Italy,2023-01-10,Pfizer/BioNTech,96134193
Italy,2023-01-11,Pfizer/BioNTech,96155721
Italy,2023-01-12,Pfizer/BioNTech,96177984
Italy,2023-01-13,Pfizer/BioNTech,96198792
Italy,2023-01-14,Pfizer/BioNTech,96210466
Italy,2023-01-15,Pfizer/BioNTech,96211363
Italy,2023-01-16,Pfizer/BioNTech,96224221
Italy,2023-01-17,Pfizer/BioNTech,96239734
Italy,2023-01-18,Pfizer/BioNTech,96255880
Italy,2023-01-19,Pfizer/BioNTech,96272665
Italy,2023-01-20,Pfizer/BioNTech,96288392
Italy,2023-01-21,Pfizer/BioNTech,96295608
Italy,2023-01-22,Pfizer/BioNTech,96296164
Italy,2023-01-23,Pfizer/BioNTech,96304854
Italy,2023-01-24,Pfizer/BioNTech,96317114
Italy,2023-01-25,Pfizer/BioNTech,96329038
Italy,2023-01-26,Pfizer/BioNTech,96340768
Italy,2023-01-27,Pfizer/BioNTech,96351525
Italy,2023-01-28,Pfizer/BioNTech,96356292
Italy,2023-01-29,Pfizer/BioNTech,96356711
Italy,2023-01-30,Pfizer/BioNTech,96362591
Italy,2023-01-31,Pfizer/BioNTech,96370837
Italy,2023-02-01,Pfizer/BioNTech,96377268
Italy,2023-02-02,Pfizer/BioNTech,96383777
Italy,2023-02-03,Pfizer/BioNTech,96390129
Italy,2023-02-04,Pfizer/BioNTech,96393240
Italy,2023-02-05,Pfizer/BioNTech,96393337
Italy,2023-02-06,Pfizer/BioNTech,96397371
Italy,2023-02-07,Pfizer/BioNTech,96402814
Italy,2023-02-08,Pfizer/BioNTech,96407839
Italy,2023-02-09,Pfizer/BioNTech,96412858
Italy,2023-02-10,Pfizer/BioNTech,96417279
Italy,2023-02-11,Pfizer/BioNTech,96419529
Italy,2023-02-12,Pfizer/BioNTech,96419664
Italy,2023-02-13,Pfizer/BioNTech,96422491
Italy,2023-02-14,Pfizer/BioNTech,96425936
Italy,2023-02-15,Pfizer/BioNTech,96429533
Italy,2023-02-16,Pfizer/BioNTech,96433080
Italy,2023-02-17,Pfizer/BioNTech,96436138
Italy,2023-02-18,Pfizer/BioNTech,96437571
Italy,2023-02-19,Pfizer/BioNTech,96437635
Italy,2023-02-20,Pfizer/BioNTech,96439766
Italy,2023-02-21,Pfizer/BioNTech,96442441
Italy,2023-02-22,Pfizer/BioNTech,96445499
Italy,2023-02-23,Pfizer/BioNTech,96448368
Italy,2023-02-24,Pfizer/BioNTech,96450931
Italy,2023-02-25,Pfizer/BioNTech,96452159
Italy,2023-02-26,Pfizer/BioNTech,96452259
Italy,2023-02-27,Pfizer/BioNTech,96454008
Italy,2023-02-28,Pfizer/BioNTech,96456300
Italy,2023-03-01,Pfizer/BioNTech,96458087
Italy,2023-03-02,Pfizer/BioNTech,96459641
Italy,2023-03-03,Pfizer/BioNTech,96461174
Italy,2023-03-04,Pfizer/BioNTech,96461899
Italy,2023-03-05,Pfizer/BioNTech,96461941
Italy,2023-03-06,Pfizer/BioNTech,96462919
Italy,2023-03-07,Pfizer/BioNTech,96464438
Italy,2023-03-08,Pfizer/BioNTech,96465899
Italy,2023-03-09,Pfizer/BioNTech,96467302
Italy,2023-03-10,Pfizer/BioNTech,96468806
Italy,2023-03-11,Pfizer/BioNTech,96469438
Italy,2023-03-12,Pfizer/BioNTech,96469473
Italy,2023-03-13,Pfizer/BioNTech,96470381
Italy,2023-03-14,Pfizer/BioNTech,96471739
Italy,2023-03-15,Pfizer/BioNTech,96473075
Italy,2023-03-16,Pfizer/BioNTech,96474412
Italy,2023-03-17,Pfizer/BioNTech,96475544
Italy,2023-03-18,Pfizer/BioNTech,96476165
Italy,2023-03-19,Pfizer/BioNTech,96476180
Italy,2023-03-20,Pfizer/BioNTech,96477051
Italy,2023-03-21,Pfizer/BioNTech,96478253
Italy,2023-03-22,Pfizer/BioNTech,96479367
Italy,2023-03-23,Pfizer/BioNTech,96480360
Italy,2023-03-24,Pfizer/BioNTech,96481343
Italy,2023-03-25,Pfizer/BioNTech,96481782
Italy,2023-03-26,Pfizer/BioNTech,96481799
Italy,2023-03-27,Pfizer/BioNTech,96482525
Italy,2023-03-28,Pfizer/BioNTech,96483506
Italy,2023-03-29,Pfizer/BioNTech,96484558
Italy,2023-03-30,Pfizer/BioNTech,96485542
Italy,2023-03-31,Pfizer/BioNTech,96486153
Italy,2023-04-01,Pfizer/BioNTech,96486312
Italy,2023-04-02,Pfizer/BioNTech,96486318
Italy,2023-04-03,Pfizer/BioNTech,96486802
Italy,2023-04-04,Pfizer/BioNTech,96487478
Italy,2023-04-05,Pfizer/BioNTech,96488068
Italy,2023-04-06,Pfizer/BioNTech,96488493
Italy,2023-04-07,Pfizer/BioNTech,96488763
Italy,2023-04-08,Pfizer/BioNTech,96488836
Italy,2023-04-09,Pfizer/BioNTech,96488837
Italy,2023-04-10,Pfizer/BioNTech,96488838
Italy,2023-04-11,Pfizer/BioNTech,96489274
Italy,2023-04-12,Pfizer/BioNTech,96489881
Italy,2023-04-13,Pfizer/BioNTech,96490394
Italy,2023-04-14,Pfizer/BioNTech,96490846
Italy,2023-04-15,Pfizer/BioNTech,96491063
Italy,2023-04-16,Pfizer/BioNTech,96491079
Italy,2023-04-17,Pfizer/BioNTech,96491568
Italy,2023-04-18,Pfizer/BioNTech,96492385
Italy,2023-04-19,Pfizer/BioNTech,96493007
Italy,2023-04-20,Pfizer/BioNTech,96493645
Italy,2023-04-21,Pfizer/BioNTech,96494125
Italy,2023-04-22,Pfizer/BioNTech,96494263
Italy,2023-04-23,Pfizer/BioNTech,96494270
Italy,2023-04-24,Pfizer/BioNTech,96494483
Italy,2023-04-25,Pfizer/BioNTech,96494485
Italy,2023-04-26,Pfizer/BioNTech,96494965
Italy,2023-04-27,Pfizer/BioNTech,96495479
Italy,2023-04-28,Pfizer/BioNTech,96496020
Italy,2023-04-29,Pfizer/BioNTech,96496140
Italy,2023-04-30,Pfizer/BioNTech,96496147
Italy,2023-05-01,Pfizer/BioNTech,96496154
Italy,2023-05-02,Pfizer/BioNTech,96496498
Italy,2023-05-03,Pfizer/BioNTech,96496824
Italy,2023-05-04,Pfizer/BioNTech,96497227
Italy,2023-05-05,Pfizer/BioNTech,96497602
Italy,2023-05-06,Pfizer/BioNTech,96497683
Italy,2023-05-07,Pfizer/BioNTech,96497686
Italy,2023-05-08,Pfizer/BioNTech,96497985
Italy,2023-05-09,Pfizer/BioNTech,96498320
Italy,2023-05-10,Pfizer/BioNTech,96498678
Italy,2023-05-11,Pfizer/BioNTech,96499109
Italy,2023-05-12,Pfizer/BioNTech,96499350
Italy,2023-05-13,Pfizer/BioNTech,96499432
Italy,2023-05-14,Pfizer/BioNTech,96499443
Italy,2023-05-15,Pfizer/BioNTech,96499766
Italy,2023-05-16,Pfizer/BioNTech,96500071
Italy,2023-05-17,Pfizer/BioNTech,96500452
Italy,2023-05-18,Pfizer/BioNTech,96500782
Italy,2023-05-19,Pfizer/BioNTech,96501040
Italy,2023-05-20,Pfizer/BioNTech,96501135
Italy,2023-05-21,Pfizer/BioNTech,96501139
Italy,2023-05-22,Pfizer/BioNTech,96501383
Italy,2023-05-23,Pfizer/BioNTech,96501664
Italy,2023-05-24,Pfizer/BioNTech,96501915
Italy,2023-05-25,Pfizer/BioNTech,96502237
Italy,2023-05-26,Pfizer/BioNTech,96502540
Italy,2023-05-27,Pfizer/BioNTech,96502651
Italy,2023-05-28,Pfizer/BioNTech,96502655
Italy,2023-05-29,Pfizer/BioNTech,96502822
Italy,2023-05-30,Pfizer/BioNTech,96503096
Italy,2023-05-31,Pfizer/BioNTech,96503403
Italy,2023-06-01,Pfizer/BioNTech,96503577
Italy,2023-06-02,Pfizer/BioNTech,96503585
Italy,2023-06-03,Pfizer/BioNTech,96503624
Italy,2023-06-04,Pfizer/BioNTech,96503625
Italy,2023-06-05,Pfizer/BioNTech,96503790
Italy,2023-06-06,Pfizer/BioNTech,96503951
Italy,2023-06-07,Pfizer/BioNTech,96504127
